,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,1000000.0,4.8125681,1.3148975,3.4976705,-0.31046618,0.87666592,0.99897122,0.72435437,-1.2465374,1.0,0.90354079,1.2361747,1.2221069,0.25234075,0.00049614155,0.0091528127,-0.028335029,0.68405589,1.018034,1.0044974,0.029636292,0.0028444431,0.010555049,-0.027641082,0.82282356,0.76477312,0.77928808,0.066666667,1.6374526,0.001,9.741101e-05,10.26578,2.5003216,57.583007,-0.0065091558,-0.15939398,-0.00016718756,0.14813775,-0.0065091558,-0.15939398,-0.00021777567,0.1480585
1,1001000.0,4.8304258,1.3383399,3.4920858,-0.29924498,0.89229539,0.99749179,0.76131416,-1.2465374,1.0,0.9643288,1.2951641,1.2842779,0.31354438,0.0061431798,0.056405404,-0.014216317,0.74093086,1.0717249,1.0623045,0.088763194,0.0052559351,0.056012936,-0.012420168,0.87949302,0.82576663,0.77994248,0.066666667,1.6600406,0.001,9.749281e-05,10.257167,2.5091739,57.583007,-0.0079080227,-0.13464577,0.0070166457,0.11740727,-0.0079080227,-0.13464577,0.0070166457,0.11740727
2,1002000.0,4.8487632,1.3319966,3.5167666,-0.29943163,0.88806617,0.99220282,0.75840528,-1.2465374,1.0,0.80894843,1.1676574,1.1699697,0.089218195,0.0043859278,0.047084945,0.0058080868,0.58660933,0.94782198,0.94656777,-0.13456177,0.004480741,0.047154437,0.0024984324,0.7244368,0.67112096,0.77644385,0.066666667,1.6534079,0.001,9.7055482e-05,10.303385,2.5185669,57.583007,0.0071596772,-0.13917781,-0.00074797141,0.1083495,0.0071596772,-0.13917781,-0.00073446133,0.1083212
3,1003000.0,4.8480619,1.3349626,3.5130993,-0.30801737,0.89004365,0.99780994,0.75585847,-1.2465374,1.0,0.88172686,1.2087808,1.2148863,0.2215135,0.0070992068,-0.039418046,0.017038871,0.65889267,0.98466609,0.99529807,-0.0032861437,0.010435593,-0.040054511,0.015864023,0.79749903,0.7431205,0.77796023,0.066666667,1.6925193,0.001,9.7245029e-05,10.283302,2.4792138,57.583007,0.001601404,-0.14656198,0.016033429,0.1615323,0.001601404,-0.14656198,0.016033429,0.1615323
4,1004000.0,4.8460127,1.3400937,3.505919,-0.30317931,0.89346464,1.0036271,0.75629307,-1.2465374,1.0,0.93415186,1.2427439,1.2585857,0.30112594,0.00063056493,0.0015379725,0.0033611193,0.71046118,1.0228332,1.0319362,0.076614167,0.0025714858,0.001596232,0.0019792512,0.8498756,0.79473744,0.7826528,0.066666667,1.6800916,0.001,9.78316e-05,10.221646,2.4884061,57.583007,0.0059690807,-0.12042117,0.0041437486,0.14411004,0.0059690807,-0.12042117,0.0041437486,0.14411004
5,1005000.0,4.8390622,1.3446571,3.4944051,-0.3178596,0.89650717,1.0171229,0.74630523,-1.2465374,1.0,0.92517732,1.2434084,1.2508122,0.28131136,-0.0092419429,0.010088456,0.0075560071,0.7007249,1.0201249,1.0249945,0.05705528,-0.0054847972,0.011171534,0.0063510997,0.84201403,0.78388818,0.78654528,0.066666667,1.6752406,0.001,9.831816e-05,10.171061,2.4868728,57.583007,-0.0032889516,-0.15160291,0.0030462928,0.1547389,-0.0032889516,-0.15160291,0.0030462928,0.1547389
6,1006000.0,4.8618483,1.3407271,3.5211212,-0.30551803,0.89388693,1.0036556,0.75720634,-1.2465374,1.0,0.82696728,1.1587712,1.1816267,0.14050396,0.0092606015,0.015400921,0.0025134887,0.60317088,0.93721577,0.95734137,-0.085044507,0.0076878106,0.013209069,0.0028739055,0.74258925,0.68754891,0.77987859,0.066666667,1.6906359,0.001,9.7484824e-05,10.258007,2.4907798,57.583007,-0.0065879465,-0.1552839,0.0040787391,0.16242165,-0.0065879465,-0.1552839,0.0040761923,0.16236431
7,1007000.0,4.8471351,1.3505913,3.4965438,-0.30092964,0.90046358,1.0087565,0.76562372,-1.2465374,1.0,0.93289405,1.2574094,1.2615681,0.27970461,-0.0092675197,0.01322265,0.016152955,0.7074511,1.0313596,1.0372518,0.05374187,-0.0094764063,0.012236875,0.015264663,0.84757805,0.7927671,0.77454277,0.066666667,1.6944217,0.001,9.6817847e-05,10.328674,2.4915171,57.583007,-0.00050766499,-0.13803269,-0.0034708281,0.15328567,-0.00050766499,-0.13803269,-0.0034708281,0.15328567
8,1008000.0,4.8480888,1.350903,3.4971858,-0.29951298,0.9006714,1.0098606,0.76471431,-1.2465374,1.0,0.99514305,1.3005261,1.3197217,0.36518132,0.017718592,0.033395725,-0.029525256,0.76964806,1.0763718,1.0939753,0.13859707,0.014166116,0.033605534,-0.02810754,0.90992838,0.85486273,0.77637433,0.066666667,1.6919284,0.001,9.7046792e-05,10.304308,2.4946095,57.583007,0.0036497756,-0.12892963,-0.00061707879,0.11516032,0.0036497756,-0.12892963,-0.00061707879,0.11516032
9,1009000.0,4.8409857,1.3507432,3.4902425,-0.31365631,0.90056487,1.019655,0.75226537,-1.2465374,1.0,0.87146566,1.193701,1.2201209,0.20057513,-0.0060943027,-0.010532989,0.023743344,0.64599735,0.97217856,0.99129586,-0.025482389,-0.0075230115,-0.0074302132,0.023922554,0.78763822,0.72982479,0.77736526,0.066666667,1.6933327,0.001,9.7170657e-05,10.291173,2.4762749,57.583007,-0.00081877103,-0.14447085,-0.0042335372,0.14754827,-0.00081877103,-0.14447085,-0.0042335372,0.14754827
10,1010000.0,4.8447574,1.3289744,3.515783,-0.30028655,0.88605123,1.003793,0.7394301,-1.2465374,1.0,0.89531232,1.2134846,1.2381644,0.23428794,-0.0068927988,-0.030303753,-0.017430586,0.67347769,0.9929181,1.0159548,0.011560149,-0.0054529763,-0.030093778,-0.014827705,0.81291516,0.75587486,0.78108717,0.066666667,1.6842529,0.001,9.7635897e-05,10.242135,2.4972288,57.583007,0.0067265808,-0.14010371,-0.0094378204,0.13952511,0.0067265808,-0.14010371,-0.0094378204,0.13952511
11,1011000.0,4.844242,1.3431943,3.5010477,-0.29658785,0.89553189,1.0094562,0.75367116,-1.2465374,1.0,0.88158609,1.2421195,1.2235974,0.1790414,-0.0039413018,0.025197647,-0.036955821,0.65737785,1.0161145,1.0005673,-0.04454819,-0.0028123754,0.020692936,-0.037951138,0.797602,0.74136194,0.77957534,0.066666667,1.7018466,0.001,9.7446917e-05,10.261997,2.4802226,57.583007,-0.0017164225,-0.1483747,0.0011291638,0.11649377,-0.0017164225,-0.1483747,0.0011291638,0.11649377
12,1012000.0,4.8427311,1.3373926,3.5053385,-0.30453343,0.8916638,1.0106221,0.74352722,-1.2465374,1.0,0.87474428,1.2249966,1.1953334,0.20390293,0.0075582593,0.06313828,-0.013585298,0.65150447,1.000465,0.97009921,-0.016050793,0.0053962734,0.064676543,-0.010293007,0.79189056,0.73435819,0.78134511,0.066666667,1.6970473,0.001,9.7668138e-05,10.238754,2.49012,57.583007,0.0068978829,-0.12943156,0.0012277822,0.15165708,0.0068978829,-0.12943156,0.0012277822,0.15165708
13,1013000.0,4.8496023,1.329588,3.5200143,-0.29381193,0.88646031,1.007254,0.73603477,-1.2465374,1.0,0.87217611,1.2104807,1.2116369,0.19441065,0.012710412,0.0042620473,0.025251753,0.65023906,0.98678766,0.99095942,-0.027029894,0.01285872,0.006117869,0.024897774,0.7901573,0.73225787,0.78313872,0.066666667,1.6970746,0.001,9.789234e-05,10.215304,2.478381,57.583007,-0.0029071579,-0.16869783,-0.00063454139,0.12669324,-0.0029071579,-0.16869783,-0.00063454139,0.12669324
14,1014000.0,4.8426615,1.336541,3.5061205,-0.3070585,0.89109598,0.99621863,0.76020648,-1.2465374,1.0,0.9155774,1.2367112,1.2370038,0.27301717,-0.0012298857,0.072335407,0.011896125,0.69247975,1.0142446,1.0157839,0.047410706,-0.0023886029,0.074112876,0.013733264,0.83086506,0.77719209,0.78047276,0.066666667,1.7013535,0.001,9.7559095e-05,10.250198,2.4873118,57.583007,0.0082455133,-0.12525229,-0.003386173,0.12461623,0.0082455133,-0.12525229,-0.003386173,0.12461623
15,1015000.0,4.8491066,1.3451552,3.5039514,-0.30607342,0.89683928,1.01181,0.75367436,-1.2465374,1.0,0.88077171,1.1980849,1.2347321,0.20949815,-0.0030789875,-0.022078358,-0.023558688,0.65623614,0.9732028,1.0091941,-0.013688496,-0.0034120136,-0.019080575,-0.024671381,0.79678726,0.74022059,0.7797444,0.066666667,1.6974853,0.001,9.746805e-05,10.259772,2.5325701,57.583007,-0.0029691057,-0.14212189,-0.0030895014,0.14627689,-0.0029691057,-0.14212189,-0.0045489721,0.14410037
16,1016000.0,4.847842,1.3511523,3.4966897,-0.3058038,0.90083762,1.0185672,0.7542343,-1.2465374,1.0,0.8776941,1.2025375,1.2145266,0.21601819,0.010997683,-0.030956332,0.014071456,0.6521575,0.97782946,0.98987395,-0.01123091,0.01009254,-0.029526713,0.01562599,0.79364726,0.73620435,0.77408462,0.066666667,1.7079395,0.001,9.6760578e-05,10.334787,2.495083,57.583007,0.00052345173,-0.13569374,-0.0046026629,0.14669341,0.00052345173,-0.13569374,-0.0046026629,0.14669341
