,0,1,2,3
0,0.0,0.0,0.0,0.0
1,0.0316163,0.0,0.0,0.0
2,0.0632327,0.0,0.0,0.0
3,0.094849,0.0,0.0,0.0
4,0.126465,0.0,0.0,0.0
5,0.158082,0.0,0.0,0.0
6,0.189698,0.0,0.0,0.0
7,0.221314,0.0,0.0,0.0
8,0.252931,0.0,0.0,0.0
9,0.284547,0.0,0.0,0.0
10,0.316163,0.0,0.0,0.0
11,0.34778,0.0,0.0,0.0
12,0.379396,0.0,0.0,0.0
13,0.411012,0.0,0.0,0.0
14,0.442629,0.0,0.0,0.0
15,0.474245,0.0,0.0,0.0
16,0.505861,0.0,0.0,0.0
17,0.537478,0.0,0.0,0.0
18,0.569094,0.0,0.0,0.0
19,0.60071,0.0,0.0,0.0
20,0.632327,0.0,0.0,0.0
21,0.663943,0.0,0.0,0.0
22,0.695559,0.0,0.0,0.0
23,0.727176,0.0,0.0,0.0
24,0.758792,-0.00451269,0.00453037,0.976039
25,0.790408,0.0507969,-0.00140629,20.3798
26,0.822024,0.0178999,-0.0369754,5.23857
27,0.853641,0.0189189,0.00374454,0.429759
28,0.885257,0.00151805,0.000204447,0.00769092
29,0.916873,0.0,0.0,0.0
30,0.94849,0.0,0.0,0.0
31,0.980106,0.0,0.0,0.0
32,1.01172,0.0,0.0,0.0
33,1.04334,0.0,0.0,0.0
34,1.07496,0.0,0.0,0.0
35,1.10657,0.0,0.0,0.0
36,1.13819,0.0,0.0,0.0
37,1.1698,0.0,0.0,0.0
38,1.20142,0.0,0.0,0.0
39,1.23304,0.0,0.0,0.0
40,1.26465,0.0,0.0,0.0
41,1.29627,0.0,0.0,0.0
42,1.32789,0.0,0.0,0.0
43,1.3595,0.0,0.0,0.0
44,1.39112,0.0,0.0,0.0
45,1.42273,0.0,0.0,0.0
46,1.45435,0.0,0.0,0.0
47,1.48597,0.0,0.0,0.0
48,1.51758,-0.000581913,-0.00111923,0.00151052
49,1.5492,0.00633752,0.00755374,1.13163
50,1.58082,-0.102597,-0.034818,14.9466
51,1.61243,0.0612745,-0.00495476,8.44414
52,1.64405,-0.0254697,-0.00249495,1.77207
53,1.67567,-0.000313838,0.0169636,0.132134
54,1.70728,0.00214858,-8.94986e-05,0.00303154
55,1.7389,7.98752e-07,1.21208e-05,3.63689e-05
56,1.77051,7.98752e-07,1.21208e-05,3.63689e-05
57,1.80213,7.98752e-07,1.21208e-05,3.63689e-05
58,1.83375,7.98752e-07,1.21208e-05,3.63689e-05
59,1.86536,7.98752e-07,1.21208e-05,3.63689e-05
60,1.89698,7.98752e-07,1.21208e-05,3.63689e-05
61,1.9286,7.98752e-07,1.21208e-05,3.63689e-05
62,1.96021,7.98752e-07,1.21208e-05,3.63689e-05
63,1.99183,7.98752e-07,1.21208e-05,3.63689e-05
64,2.02344,7.98752e-07,1.21208e-05,3.63689e-05
65,2.05506,7.98752e-07,1.21208e-05,3.63689e-05
66,2.08668,7.98752e-07,1.21208e-05,3.63689e-05
67,2.11829,7.98752e-07,1.21208e-05,3.63689e-05
68,2.14991,7.98752e-07,1.21208e-05,3.63689e-05
69,2.18153,7.98752e-07,1.21208e-05,3.63689e-05
70,2.21314,7.98752e-07,1.21208e-05,3.63689e-05
71,2.24476,7.98752e-07,1.21208e-05,3.63689e-05
72,2.27638,7.98752e-07,1.21208e-05,3.63689e-05
73,2.30799,-0.00250579,0.0102821,0.0448033
74,2.33961,0.00581725,-0.00379299,1.73414
75,2.37122,0.0672881,0.028209,10.3789
76,2.40284,-0.12422,0.0848511,10.4511
77,2.43446,0.0192804,-0.00368708,4.33276
78,2.46607,-0.0131158,0.0133287,1.61673
79,2.49769,-0.00590037,-0.00566042,1.09452
80,2.52931,-0.00139392,-0.00635703,1.04486
81,2.56092,-0.00241688,-0.004508,1.04659
82,2.59254,-0.000740314,-0.00610572,1.05134
83,2.62416,-0.00217113,-0.0103101,1.06402
84,2.65577,0.00129945,-0.00535203,1.08307
85,2.68739,-0.0123745,-0.00573088,1.1092
86,2.719,-0.006169,0.00638875,1.14776
87,2.75062,-0.00772494,0.00228635,1.20241
88,2.78224,-0.00807424,0.00836914,1.25657
89,2.81385,0.0107022,-0.00941508,1.29053
90,2.84547,0.0041144,0.00715405,1.34954
91,2.87709,-0.0196692,-0.00495915,1.36548
92,2.9087,-0.00861686,0.00704995,1.36941
93,2.94032,-0.0102621,-0.0140958,1.35237
94,2.97193,-0.00280933,-0.0165728,1.33456
95,3.00355,-0.00827718,-0.0108959,1.31527
