,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
14,314000.0,11.014369,1.3064833,9.7078858,-0.20845362,0.87118228,1.0129994,0.77711726,-3.5502959,3.0,5.2372908,7.5963999,7.5751897,0.54028273,-0.012690701,-0.074603955,0.0091568348,5.0668016,5.0893784,0.0,0.0,0.086215221,0.36252241,0.075,1.5605845,0.5,0.040280268,12.413026,2.8412757,30.801768,-0.013654723,-0.11723101,0.0063320413,0.38467626,-0.051042559,0.86076686
15,315000.0,11.03075,1.324021,9.7067293,-0.2139294,0.88287669,1.0551619,0.7685377,-3.5502959,3.0,5.0377347,7.4904837,7.4269271,0.19579323,0.001021428,0.11843004,0.055649147,4.8691277,4.8836659,0.77500813,1.8853497,-0.10934796,0.380766,0.075,1.5733825,0.5,0.042307334,11.818282,2.8135998,30.801768,-0.029219698,-0.109581,-0.019938365,0.36897852,0.74321142,-5.2808524
16,316000.0,11.01785,1.3008656,9.7169847,-0.20950891,0.86743633,1.0313979,0.75863151,-3.5502959,3.0,5.0667186,7.4843131,7.4533941,0.26244872,0.036479494,-0.04629552,0.09440225,4.9002849,4.9161198,0.0,0.0,-0.51585478,0.40032632,0.075,1.5281155,0.5,0.044480702,11.24083,2.8050398,30.801768,0.0085990195,-0.12571203,0.036705077,0.33547342,-1.7788607,2.5910872
17,317000.0,10.954586,1.268313,9.6862735,-0.22813861,0.84572976,0.99943488,0.74374316,-3.5502959,3.0,5.2750116,7.6195141,7.6162938,0.58922676,-0.020047517,0.014743499,-0.0074641246,5.1118442,5.1290797,0.0,0.0,0.12976143,0.42341974,0.075,1.4993694,0.5,0.047046637,10.627752,2.8131351,30.801768,0.0030846653,-0.086911731,0.00416616,0.33297201,-1.3213647,-0.99718197
18,318000.0,11.016429,1.2887126,9.7277162,-0.21813491,0.85933252,1.0038027,0.76349736,-3.5502959,3.0,5.1836515,7.4679432,7.5538663,0.52914497,0.0085662601,0.060887088,0.012193709,5.0161503,5.0370819,0.0,0.0,-0.20454535,0.44776485,0.075,1.4543897,0.5,0.04975165,10.049918,2.8263321,30.801768,0.0035244566,-0.10430141,0.0096576412,0.40206297,0.22710743,2.5301677
19,319000.0,10.974456,1.2795943,9.6948616,-0.22902953,0.85325231,1.0179239,0.7439697,-3.5502959,3.0,5.2698245,7.6638692,7.6063456,0.53925879,-0.042759678,0.091557684,0.0081897718,5.1066074,5.121193,0.0,0.0,-0.11507341,0.47216033,0.075,1.4320017,0.5,0.052462258,9.530661,2.7996712,30.801768,-0.0047711531,-0.1131946,-0.02396356,0.39620936,-0.50355765,7.485974
20,320000.0,10.995429,1.2634379,9.7319916,-0.22288587,0.84247896,0.97843659,0.75230312,-3.5502959,3.0,5.040354,7.4299543,7.5013028,0.18980493,-0.0007690326,-0.087108281,0.042915555,4.8753087,4.8974882,0.0,0.0,-0.0086359101,0.50044035,0.075,1.4032213,0.5,0.055604483,8.9920806,2.8163415,30.801768,0.023306145,-0.13379071,-0.016839021,0.32957487,0.53323586,0.39590019
21,321000.0,10.968291,1.295492,9.6727992,-0.22845357,0.86385316,1.0191391,0.76082116,-3.5502959,3.0,5.3248244,7.6835695,7.6248768,0.66602696,-0.0096350403,0.104464,0.045338314,5.1579104,5.1760155,-0.59174597,1.0446092,0.028301589,0.5275057,0.075,1.3624754,0.5,0.058611745,8.5307135,2.8018452,30.801768,-0.023635567,-0.13417497,0.031035817,0.33320988,-2.2741716,-1.3369341
22,322000.0,10.91849,1.2639462,9.6545437,-0.21859636,0.84281794,1.0001701,0.73840296,-3.5502959,3.0,5.1930793,7.5508959,7.6319727,0.39636933,-0.0098163734,0.10610168,0.041444291,5.0310835,5.0470401,0.0,0.0,0.18984831,0.56099406,0.075,1.3211854,0.5,0.062332673,8.0214754,2.8006809,30.801768,-0.02124231,-0.18172083,0.0034517906,0.35562161,0.074696766,2.757765
23,323000.0,10.880005,1.2270602,9.6529446,-0.23748513,0.81822177,0.95895466,0.72485875,-3.5502959,3.0,5.1525209,7.5360501,7.5957837,0.32572896,-0.023125409,0.0354802,0.067465644,4.9934965,5.0124998,0.0,0.0,0.11823556,0.58916159,0.075,1.2984835,0.5,0.065462399,7.6379725,2.8122606,30.801768,0.013498367,-0.12312254,-0.005916744,0.34751619,1.0591427,2.1034878
24,324000.0,10.905073,1.2752631,9.6298098,-0.24296347,0.85036422,1.0208856,0.73718715,-3.5502959,3.0,5.3214095,7.6780156,7.6922331,0.59397976,0.014766877,-0.099781445,0.040303352,5.1596804,5.1723456,0.0,0.0,-0.17244104,0.62675121,0.075,1.27671,0.5,0.069639023,7.1798825,2.8256216,30.801768,0.010440523,-0.111238,0.0096987818,0.29322161,-0.11464389,2.5036658
25,325000.0,10.930193,1.2608339,9.6693588,-0.23577063,0.8407426,0.97950808,0.74869734,-3.5502959,3.0,5.1916809,7.6013666,7.5871247,0.38655156,-0.017229085,-0.1049753,0.022259791,5.0274267,5.0486587,0.13312429,0.77346847,0.18138752,0.66084853,0.075,1.2434427,0.5,0.073427614,6.8094273,2.802461,30.801768,0.0030552635,-0.097389963,0.0020483814,0.40440761,-0.05210157,-1.4776866
26,326000.0,10.944943,1.294249,9.6506944,-0.23933569,0.86302431,1.0144538,0.76255868,-3.5502959,3.0,5.289036,7.6550438,7.6274033,0.58466086,0.024389214,-0.0056639261,-0.068620722,5.1217407,5.1409112,0.64951157,1.1112534,-0.043043159,0.69583594,0.075,1.2381002,0.5,0.077315104,6.4670417,2.7934735,30.801768,-0.003024425,-0.16054206,-0.02488039,0.32321895,-3.2200884,-5.7650022
27,327000.0,10.955815,1.2719265,9.6838881,-0.24859975,0.84813928,1.0075909,0.74232895,-3.5502959,3.0,5.1565745,7.5303835,7.5899939,0.34934604,0.011311214,0.0012328809,-0.017530397,4.9937173,5.0094518,0.041683992,2.0257401,-0.45524074,0.74584661,0.075,1.2028715,0.5,0.082871846,6.0334121,2.8507917,30.801768,-0.0067863296,-0.11802885,0.020783892,0.33637323,0.4458515,0.96497175
28,328000.0,10.920708,1.2822863,9.6384215,-0.25918021,0.85504734,1.0104545,0.75193139,-3.5502959,3.0,5.109251,7.4987923,7.5238481,0.3051125,0.0068067384,-0.07212849,0.065871455,4.9442872,4.9617101,-0.003462637,0.34226474,0.08773598,0.78051805,0.075,1.1841655,0.5,0.086724228,5.7654016,2.8176918,30.801768,-0.02780839,-0.14737683,-0.026823091,0.37339611,-0.61798357,-0.4535361
29,329000.0,10.930045,1.283834,9.6462109,-0.25591956,0.85607941,0.97908928,0.77452607,-3.5502959,3.0,5.4321621,7.7548441,7.7301493,0.81149299,0.0032628492,-0.08355144,0.058389115,5.2622414,5.289201,0.0,0.0,0.029415499,0.83143919,0.075,1.1624303,0.5,0.092382132,5.412302,2.7895613,30.801768,0.0032261105,-0.16007834,-0.016543968,0.31299672,-0.58672868,1.5665823
30,330000.0,10.905166,1.3099828,9.5951834,-0.27198201,0.87351584,1.0549993,0.75305147,-3.5502959,3.0,5.3633538,7.7429829,7.7111338,0.63594493,0.039878926,0.076831034,-0.0017428029,5.1981443,5.2093088,-0.7245909,1.5041026,0.093592021,0.87409399,0.075,1.160977,0.5,0.097121554,5.1481878,2.7951343,30.801768,0.008112081,-0.12755048,-0.024130879,0.34225642,1.4088225,1.4838115
31,331000.0,10.83804,1.2386254,9.5994149,-0.27261578,0.82593364,0.98945108,0.71740906,-3.5502959,3.0,5.3507528,7.7858387,7.6498575,0.61656219,0.033890452,-0.082421163,0.07125176,5.1933627,5.2062787,0.13370315,0.48414862,0.20430592,0.92380908,0.075,1.1669324,0.5,0.10264545,4.8711364,2.8334391,30.801768,0.0037896211,-0.22323879,-0.0054767332,0.28791972,1.1077801,4.3199304
32,332000.0,10.877115,1.281717,9.5953977,-0.27979323,0.85466774,1.0102331,0.75144636,-3.5502959,3.0,5.2987511,7.6900316,7.7302455,0.47597631,-0.021844414,-0.068727547,-0.019544967,5.1338937,5.1512426,0.0,0.0,-0.095378458,0.95440489,0.075,1.1646098,0.5,0.10604499,4.71498,2.7896403,30.801768,0.0060216923,-0.25995674,0.0047020849,0.3967993,1.2539434,1.8748138
33,333000.0,10.833323,1.2788347,9.5544882,-0.31138286,0.85274581,1.0262095,0.73761139,-3.5502959,3.0,5.4058545,7.715298,7.7888013,0.71346409,-0.0016807964,-0.064074628,0.033457898,5.2440323,5.2560132,-1.2304966,1.8253901,-0.038072669,0.97144993,0.075,1.1621711,0.5,0.10793888,4.6322511,2.7775337,30.801768,-0.019581431,-0.25762432,-0.00075803284,0.32320096,-1.5956226,-1.8313997
34,334000.0,10.809456,1.2715576,9.5378986,-0.30915723,0.84789334,1.0227685,0.73181771,-3.5502959,3.0,5.6013162,7.9130549,7.8955986,0.99529505,-0.0033658896,-0.024541707,-0.029445734,5.4407651,5.4519773,0.49140713,1.4703935,-0.32361999,1.0129405,0.075,1.1691639,0.5,0.11254895,4.4425116,2.7772764,30.801768,0.0084998835,-0.2632097,-0.016148431,0.41164072,-1.3269744,4.1352094
35,335000.0,10.724453,1.2197737,9.5046798,-0.32388681,0.81336304,0.94628465,0.72519706,-3.5502959,3.0,5.5243751,7.8519663,7.854471,0.86668807,-0.032685746,-0.15468607,0.09627123,5.3652765,5.386204,0.3640263,0.87679398,0.0021065996,1.0343528,0.075,1.1696602,0.5,0.11492808,4.3505467,2.8218653,30.801768,0.0015523429,-0.37566265,-0.008564939,0.38194116,1.4382791,4.1351906
36,336000.0,10.773415,1.2669557,9.5064595,-0.32840895,0.84482468,1.0062698,0.73768631,-3.5502959,3.0,5.4919483,7.7952519,7.8463272,0.83426583,0.014588267,0.088868954,-0.0451724,5.3301097,5.3450185,0.5291975,0.21564477,0.0282482,1.0492072,0.075,1.1809327,0.5,0.11657858,4.2889525,2.8315499,30.801768,-0.0024805735,-0.38767541,-0.0067070097,0.31069555,0.70079122,1.2065523
37,337000.0,10.80759,1.2870033,9.5205867,-0.31416028,0.85819272,1.0051759,0.76068456,-3.5502959,3.0,5.7848221,8.0310162,8.0060772,1.3173729,0.00120964,0.019829022,-0.023643561,5.617938,5.638052,-0.11442892,1.8478206,0.10850314,1.0505576,0.075,1.1770986,0.5,0.11672862,4.2834397,2.8096698,30.801768,0.0021819445,-0.32035353,-0.034283086,0.4628937,0.018574151,5.0993822
38,338000.0,10.818716,1.2850797,9.5336362,-0.32836326,0.85691007,0.99368848,0.76619329,-3.5502959,3.0,5.7840235,8.0575378,8.0740293,1.2205034,0.011069432,-0.17186127,0.0022285116,5.6159308,5.6389307,-0.75446123,1.1758541,0.014680647,1.0596707,0.075,1.1857339,0.5,0.11774119,4.2466023,2.8326782,30.801768,-0.014800626,-0.3866708,0.036099775,0.4116545,1.8848123,6.4144064
39,339000.0,10.801365,1.3031096,9.4982554,-0.32868372,0.86893266,1.0077721,0.77684859,-3.5502959,3.0,5.5193811,7.8667284,7.8656142,0.82580075,0.02250228,0.15634155,-0.046045307,5.3489508,5.3722319,-0.56747558,0.48103552,0.11962674,1.0437759,0.075,1.1819175,0.5,0.1159751,4.3112704,2.7965306,30.801768,-0.0088765528,-0.28639187,0.021004617,0.39581283,-1.2086582,6.0381117
40,340000.0,10.803281,1.2988715,9.50441,-0.34212683,0.86610662,1.0137717,0.76814753,-3.5502959,3.0,5.6795904,7.9368886,7.9735011,1.1283816,0.024708615,-0.013163502,0.039324924,5.511069,5.5315652,0.0,0.0,0.041865087,1.0565824,0.075,1.1814594,0.5,0.11739805,4.2590146,2.8253057,30.801768,0.016128642,-0.30186701,-0.046143364,0.32273994,-1.2964106,5.9515523
41,341000.0,10.814299,1.2870213,9.5272774,-0.31567414,0.85820474,0.98186844,0.77621703,-3.5502959,3.0,5.6961991,7.9805186,7.9971219,1.1109567,-0.0025573435,0.029785084,-0.028291053,5.5259073,5.5528322,-0.082521947,0.4829213,0.11956641,1.043268,0.075,1.1860127,0.5,0.11591867,4.3133689,2.808639,30.801768,0.0028027929,-0.37833733,-0.010612308,0.34941033,-1.4447105,7.1479936
42,342000.0,10.780351,1.2753895,9.5049617,-0.33772423,0.85044852,0.97064553,0.77076522,-3.5502959,3.0,5.6795659,7.9852643,7.9758123,1.0776212,0.028823976,-0.094361813,0.047343982,5.5104702,5.5378378,0.19223784,1.1401831,0.16782802,1.0619346,0.075,1.1920212,0.5,0.11799273,4.2375491,2.8189359,30.801768,-0.014267218,-0.36605687,0.010713746,0.41987345,-1.0548568,6.5848969
43,343000.0,10.809131,1.2683025,9.5408289,-0.30684255,0.84572277,1.0041944,0.7405638,-3.5502959,3.0,5.4660362,7.83692,7.8395875,0.72160116,-0.0054469338,0.0029982097,0.073572892,5.3035663,5.3194094,-0.70968389,1.9689621,0.30660278,1.0552009,0.075,1.2029638,0.5,0.11724454,4.2645908,2.8090409,30.801768,0.023255377,-0.34702509,0.011514049,0.37049408,1.0712023,1.9959901
44,344000.0,10.769138,1.2582951,9.5108427,-0.33065279,0.83904971,0.99542559,0.73528309,-3.5502959,3.0,5.6243605,7.9378685,7.9780512,0.95716168,0.026079587,-0.20779447,0.08145088,5.4630491,5.4790141,1.0878096,1.5299182,-0.06260495,1.0647709,0.075,1.2110129,0.5,0.11830787,4.2262614,2.8718651,30.801768,-0.023858126,-0.36193647,0.0035668624,0.32043158,1.8943446,-0.55082319
45,345000.0,10.822669,1.2766694,9.5459999,-0.3171188,0.85130197,0.98345781,0.76365971,-3.5502959,3.0,5.5297087,7.8597863,7.8423321,0.88700775,0.028150767,-0.0022988053,-0.073749874,5.3621719,5.3861098,-0.43037727,1.073918,0.081527188,1.0554653,0.075,1.2110532,0.5,0.11727392,4.2635225,2.8178931,30.801768,0.0027346861,-0.36508427,-0.0057384628,0.33277709,1.4460878,3.7145965
46,346000.0,10.784315,1.2650554,9.5192595,-0.32121774,0.84355753,0.98750346,0.74806542,-3.5502959,3.0,5.594038,7.9064537,7.8808326,0.9948275,-0.00254512,0.09600326,-0.040850509,5.4299223,5.4498483,0.060298301,0.45093681,-0.083007817,1.0559121,0.075,1.216098,0.5,0.11732357,4.2617184,2.8118498,30.801768,0.020343515,-0.4035857,-0.0010898308,0.39521469,-1.8391639,5.3122308
47,347000.0,10.810065,1.2810481,9.5290168,-0.32466106,0.85422173,0.99829668,0.7586477,-3.5502959,3.0,5.5409518,7.8492438,7.8127372,0.96087428,0.020617532,0.079798566,0.049004748,5.3745145,5.3951861,-0.71428269,1.909214,0.22865429,1.0633554,0.075,1.2162643,0.5,0.11815059,4.2318873,2.8264739,30.801768,0.019819191,-0.44275374,-0.037626641,0.38825902,1.6806264,1.4746301
48,348000.0,10.785223,1.2795523,9.5056711,-0.32385582,0.85322432,0.98960001,0.7627742,-3.5502959,3.0,5.6463396,7.9848742,7.9516488,1.0024957,-0.029744819,-0.1645006,0.076679247,5.478997,5.5018438,1.0873302,1.6297829,-0.020416205,1.0426245,0.075,1.2166694,0.5,0.11584717,4.3160313,2.7873256,30.801768,-0.00083294908,-0.35687424,0.011500131,0.47423279,3.2473399,2.7604778
49,349000.0,10.763277,1.2567674,9.5065095,-0.32957766,0.83803102,0.99692592,0.73258748,-3.5502959,3.0,5.6313291,7.8831577,7.9744176,1.0364121,0.03893852,0.056229906,0.08548287,5.4706092,5.4857637,0.4810359,1.6733292,0.12283953,1.0621433,0.075,1.2109277,0.5,0.11801593,4.2367163,2.8266514,30.801768,0.0011695059,-0.40431918,0.011428545,0.38325526,-2.7026627,4.8214794
50,350000.0,10.75905,1.2533514,9.5056988,-0.32070148,0.83575314,0.9614097,0.75243076,-3.5502959,3.0,5.5057842,7.7979826,7.852863,0.86650679,-0.0069040006,0.031496029,0.050441479,5.3407108,5.3654045,0.71018023,1.0159292,0.39982013,1.0635975,0.075,1.2140865,0.5,0.1181775,4.230924,2.8404589,30.801768,-0.014978136,-0.39134779,0.01875849,0.38811211,1.7876032,-0.015661771
51,351000.0,10.775153,1.2674516,9.5077009,-0.33907547,0.84515536,1.0000941,0.74234748,-3.5502959,3.0,5.4333582,7.7835694,7.7961616,0.72034357,0.053634522,-0.057961231,0.060546027,5.270497,5.2873301,0.0,0.0,-0.28238891,1.0577829,0.075,1.208723,0.5,0.11753143,4.2541813,2.8198197,30.801768,-0.0079229851,-0.39303707,0.034211012,0.34349072,0.20060522,1.7369191
52,352000.0,10.815263,1.3035388,9.5117241,-0.3254329,0.86921884,1.0407323,0.75538845,-3.5502959,3.0,5.5057305,7.8321608,7.8460787,0.83895207,-0.0030828394,0.071966897,-0.026223742,5.3400083,5.3537687,-0.53830278,2.2393877,-0.066323705,1.048288,0.075,1.2090065,0.5,0.11647644,4.2927136,2.8019808,30.801768,0.016305454,-0.35097543,0.00257886,0.37275963,-3.8150716,0.045962916
53,353000.0,10.784263,1.2543006,9.5299623,-0.31955779,0.83638607,0.96859613,0.7487022,-3.5502959,3.0,5.6033381,7.9023192,7.9480619,0.95963319,-0.0062825741,0.0082529904,0.08979614,5.4390828,5.4619092,0.52401367,0.96570062,-0.12208406,1.057627,0.075,1.2097937,0.5,0.11751411,4.2548081,2.82277,30.801768,-0.0012603238,-0.35622041,0.008084178,0.26758308,1.8281988,3.7850514
54,354000.0,10.76769,1.2823005,9.4853893,-0.32209664,0.85505685,0.99510232,0.76216497,-3.5502959,3.0,5.4159039,7.8213945,7.7905414,0.63577591,0.040447441,0.091202438,-0.014353464,5.248695,5.2706047,0.11743538,0.88620438,0.0049591167,1.0778329,0.075,1.2003952,0.5,0.11975921,4.1750442,2.8192083,30.801768,-0.01048387,-0.42316427,-0.011478298,0.36152591,-1.7266606,0.16655633
55,355000.0,10.762984,1.2761661,9.486818,-0.35029124,0.85096634,1.013343,0.74321028,-3.5502959,3.0,5.6135514,7.9492926,7.8963367,0.99502504,0.014150292,-0.10386759,-0.097097756,5.4505009,5.4655888,0.0,0.0,-0.10909371,1.0790642,0.075,1.2124669,0.5,0.11989602,4.1702801,2.8289997,30.801768,0.0025956314,-0.33272598,-0.0055031965,0.40103088,2.3833004,3.6979291
56,356000.0,10.797782,1.3069094,9.4908721,-0.32613729,0.87146641,1.0356879,0.76249011,-3.5502959,3.0,5.7113365,8.0489356,8.0010835,1.0839905,0.0003565728,-0.045809121,-0.063101063,5.5440563,5.5601113,-0.31846086,1.008337,-0.13261185,1.0696675,0.075,1.2125296,0.5,0.11885194,4.2069148,2.8222425,30.801768,0.0035788088,-0.30278059,-0.011395858,0.35695122,-0.8641311,1.2072263
57,357000.0,10.772938,1.2741773,9.4987604,-0.33282204,0.84964017,1.0030191,0.74787211,-3.5502959,3.0,5.4977191,7.8597102,7.8777958,0.75565149,-0.010981547,-0.063766013,-0.021664109,5.3336459,5.351264,-0.37699953,0.16664038,-0.019910905,1.0695929,0.075,1.2097866,0.5,0.11884366,4.2072081,2.8154647,30.801768,-0.015533336,-0.40395871,-0.00071159893,0.41794197,1.4510661,-1.1745464
58,358000.0,10.793139,1.2888552,9.5042843,-0.33587818,0.85942763,1.0406629,0.73912319,-3.5502959,3.0,5.6358336,7.9294527,7.9345578,1.0434903,-0.010153308,0.034147482,0.018779107,5.4736798,5.4838819,0.37792643,1.2920982,-0.10721625,1.0708509,0.075,1.2057326,0.5,0.11898343,4.2022658,2.80353,30.801768,-0.022546247,-0.39248244,0.0018369088,0.39222278,-0.3614848,3.3396568
59,359000.0,10.784514,1.2701224,9.514392,-0.31609801,0.84693629,0.9907703,0.75151993,-3.5502959,3.0,5.5091146,7.8313148,7.9000505,0.7959783,0.019084937,0.07583419,-0.0092939901,5.344241,5.3644479,0.0,0.0,0.14317656,1.0520931,0.075,1.2208495,0.5,0.11689923,4.2771881,2.8069439,30.801768,0.0086191878,-0.35317395,-0.013516962,0.39414021,-1.4995266,7.2935994
60,360000.0,10.756939,1.2726751,9.4842636,-0.34363293,0.84863849,1.015277,0.73804504,-3.5502959,3.0,5.4714532,7.8884945,7.7504353,0.77542987,-0.010966284,0.18552814,-0.006729055,5.3095359,5.3232082,-1.1871871,2.1189489,0.043292636,1.0758031,0.075,1.2250964,0.5,0.11953368,4.1829217,2.8121029,30.801768,-0.025750681,-0.44400629,-0.03590408,0.40703489,-0.18056582,0.58143357
61,361000.0,10.793215,1.2836416,9.5095732,-0.32013084,0.85595112,1.0108083,0.75320156,-3.5502959,3.0,5.7508897,8.011037,8.0688949,1.1727373,0.0006120168,0.020444928,-0.13583492,5.5856473,5.6032972,-0.23183188,1.3138646,0.026991158,1.0626709,0.075,1.2167903,0.5,0.11807454,4.2346131,2.8306846,30.801768,0.0063497622,-0.32842752,-0.022619183,0.41328835,2.8368411,1.2518442
62,362000.0,10.782955,1.255783,9.5271723,-0.30586273,0.83737458,0.99811367,0.73070339,-3.5502959,3.0,5.5760291,7.9110678,7.8591552,0.95786423,-0.021221195,-0.031878629,0.051716325,5.4157224,5.4302902,0.017260695,0.57663244,-0.037881636,1.0547149,0.075,1.2226187,0.5,0.11719054,4.266556,2.8084551,30.801768,0.034478301,-0.37021725,-0.0068362114,0.37120068,-2.0893254,4.1203261
63,363000.0,10.771274,1.274192,9.497082,-0.32722229,0.84964998,1.0238157,0.73404714,-3.5502959,3.0,5.6529812,7.9791933,8.0038694,0.97588081,0.0029670179,0.023611892,0.017803691,5.4919409,5.5034894,0.0,0.0,0.11438931,1.0670136,0.075,1.2089745,0.5,0.11855706,4.2173784,2.8328512,30.801768,-0.029459997,-0.39891535,-0.0043180946,0.30222332,-2.2898076,4.100262
