,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
32,732000.0,11.103309,1.5189138,9.5843951,-0.32189349,1.0128341,1.3348202,0.79890873,-3.5502959,3.0,5.5944806,7.8081056,7.9318923,1.0434439,0.0019801487,-0.0070721766,0.022877604,5.4192106,5.3995777,-0.85454829,2.6994433,-0.39816022,1.0197102,0.075,2.0533851,0.5,0.11330114,4.4130184,2.7727446,30.801768,0.0014708302,-0.38332129,-0.018598703,0.32303538,-0.43574105,7.2182108
33,733000.0,11.115457,1.4999141,9.6155429,-0.30022745,1.0001648,1.2773381,0.8160603,-3.5502959,3.0,5.6453988,7.8511496,7.9899146,1.0951322,0.015237898,0.17848024,0.054109358,5.466366,5.4588891,0.0,0.0,-0.51105593,1.0029287,0.075,2.0699471,0.5,0.11143652,4.4868595,2.8096404,30.801768,0.0094763494,-0.37622097,0.0025358395,0.33765073,-3.5294562,3.6104935
34,734000.0,11.093528,1.4773857,9.6161421,-0.28451289,0.98514251,1.2997991,0.77608511,-3.5502959,3.0,5.4603768,7.714561,7.8432855,0.82328391,-0.019095276,-0.20796595,-0.012043938,5.290114,5.2705875,0.34292429,0.51041531,-0.10938405,1.0200973,0.075,2.0686415,0.5,0.11334414,4.4113439,2.7986922,30.801768,-0.0021780593,-0.43484617,0.0035535365,0.34275119,1.0106322,1.6230271
35,735000.0,11.153644,1.5045714,9.6490728,-0.28187131,1.0032703,1.2959526,0.80884483,-3.5502959,3.0,5.6279422,7.8303464,8.0264068,1.0270735,-0.0037054719,0.082221418,-0.048004699,5.4504924,5.4387146,-0.64128983,2.0356266,-0.053882007,1.0102114,0.075,2.0551953,0.5,0.11224571,4.4545131,2.8202788,30.801768,-0.0070866531,-0.39049206,0.02307131,0.33075007,2.384672,5.1424404
36,736000.0,11.155352,1.5118657,9.643486,-0.29442917,1.0081343,1.3011533,0.81348642,-3.5502959,3.0,5.5172734,7.7524352,7.8705409,0.92884424,-0.0036644473,-0.52675864,-0.038832092,5.3388053,5.3272864,0.0,0.0,0.029607568,1.017933,0.075,2.0440516,0.5,0.11310367,4.4207232,2.7899182,30.801768,-0.012701704,-0.4456644,-0.023656855,0.34158483,3.8342885,5.5456103
37,737000.0,11.10975,1.4762902,9.6334597,-0.28270705,0.98441201,1.2999114,0.77479343,-3.5502959,3.0,5.5381815,7.8129444,7.9299745,0.87162574,-0.026794725,0.1419002,-0.047277681,5.3682021,5.3483758,0.73333203,0.25502715,0.66654845,1.0103903,0.075,2.0345714,0.5,0.11226559,4.4537243,2.8037357,30.801768,0.021518422,-0.35575789,-0.0067827979,0.39116441,-3.6404743,0.016444963
38,738000.0,11.149218,1.5082275,9.640991,-0.28844338,1.0057083,1.2804065,0.82325308,-3.5502959,3.0,5.8089966,7.9039876,8.1625756,1.3604266,0.018307423,-0.094600565,-0.0063571515,5.6283858,5.6220389,-0.67533568,0.62182331,0.89529254,1.0135087,0.075,2.0177098,0.5,0.11261208,4.440021,2.7926044,30.801768,-0.009212862,-0.37035092,0.022695268,0.40588656,-2.6486193,6.4847527
39,739000.0,11.136971,1.5201418,9.6168295,-0.28100567,1.0136529,1.3184416,0.81117373,-3.5502959,3.0,5.5987477,7.8707952,7.9752014,0.95024637,0.034541942,-0.027699046,0.029963972,5.4207869,5.4062363,0.0,0.0,0.2841254,1.0351375,0.075,2.0540242,0.5,0.11501527,4.3472487,2.8044635,30.801768,-0.01209191,-0.42544138,-0.031827817,0.45295992,2.4224625,4.2387959
40,740000.0,11.131599,1.5109337,9.6206656,-0.26273074,1.0075128,1.271415,0.83224371,-3.5502959,3.0,5.5855171,7.9087465,7.9278826,0.91992217,0.022005313,-0.12106698,0.028459224,5.4029338,5.3998723,-0.24319855,1.03136,-0.34781759,1.0014153,0.075,2.0279549,0.5,0.11126837,4.4936402,2.7984951,30.801768,-0.0068394031,-0.38733644,-0.01565912,0.34432171,0.74515313,-2.2964512
41,741000.0,11.104245,1.4956067,9.6086381,-0.30825565,0.99729256,1.2977114,0.79771569,-3.5502959,3.0,5.6303975,7.8087771,7.997953,1.0844624,0.019045171,-0.122981,0.016608812,5.4553892,5.440913,-0.23231612,1.0070498,0.48162623,1.0279367,0.075,2.0460145,0.5,0.11421518,4.3777016,2.7955797,30.801768,0.015895256,-0.41702447,-0.026171967,0.42185183,-2.4507327,2.9883601
42,742000.0,11.10324,1.4900403,9.6131993,-0.31153114,0.99358079,1.2866644,0.79888457,-3.5502959,3.0,5.2873614,7.539462,7.7154304,0.60719163,0.050448499,-0.016063487,-0.016267652,5.1120967,5.0994899,0.5328455,0.79970815,-0.054292181,1.008413,0.075,2.0294582,0.5,0.11204589,4.4624572,2.8006172,30.801768,0.00068211008,-0.31780128,-0.0068946064,0.38442872,1.6996499,-1.6656785
43,743000.0,11.142285,1.4908735,9.6514111,-0.30170638,0.99413638,1.2828555,0.80234518,-3.5502959,3.0,5.5738511,7.7323106,7.943435,1.0458077,-0.011382744,-0.20535008,0.041133023,5.3978272,5.3865358,0.31928753,1.4798514,0.45073648,1.0227121,0.075,2.0582662,0.5,0.11363467,4.4000654,2.7979163,30.801768,-0.046066201,-0.39495247,0.00078777684,0.32844976,4.9572677,6.6111005
44,744000.0,11.091673,1.4737111,9.6179615,-0.2830873,0.98269223,1.2655295,0.79481152,-3.5502959,3.0,5.6153919,7.9057042,7.9641016,0.97636979,0.013720608,-0.12476475,-0.11051001,5.4410207,5.4306064,1.0132906,1.0320708,0.19303763,1.0274287,0.075,2.029227,0.5,0.11415874,4.3798661,2.8317401,30.801768,0.00087541118,-0.32789434,-0.035473418,0.3850955,-1.8577109,-1.5735255
45,745000.0,11.107122,1.4924966,9.6146256,-0.29429349,0.99521869,1.2731153,0.81063095,-3.5502959,3.0,5.5049405,7.7746109,7.9023534,0.83785732,-0.019852608,-0.12381495,-0.086236174,5.3270988,5.3190474,-1.1680009,1.3596416,0.089078093,1.0223867,0.075,2.0742601,0.5,0.11359852,4.4014658,2.8006957,30.801768,0.050885716,-0.33867047,0.0090186847,0.30130133,-1.9757657,-0.56123299
46,746000.0,11.102566,1.4769821,9.6255841,-0.30505023,0.98487342,1.2713607,0.79456422,-3.5502959,3.0,5.661591,7.8392936,8.0021831,1.1432965,-0.025015015,-0.051108614,0.073599134,5.4872742,5.4759541,-0.20325695,1.1735506,0.067583742,1.0149896,0.075,2.0837386,0.5,0.11277662,4.433543,2.8150438,30.801768,0.045138989,-0.34606472,-0.023806883,0.35474495,1.7325519,4.2860138
47,747000.0,11.139218,1.5101244,9.6290939,-0.2903275,1.0069732,1.2760855,0.82823617,-3.5502959,3.0,5.4662478,7.7491869,7.8898833,0.75967311,-0.012911109,-0.1354359,0.057394725,5.2845437,5.279921,0.24359181,0.91159761,0.38757297,1.0350816,0.075,2.0785319,0.5,0.11500907,4.3474833,2.8064487,30.801768,0.00046394224,-0.34812647,-0.016977699,0.43275686,1.1231948,4.9988557
48,748000.0,11.088911,1.4869493,9.6019613,-0.28523534,0.99151969,1.2882814,0.79437473,-3.5502959,3.0,5.4545081,7.7247058,7.7994583,0.83936026,0.036006021,-0.12530552,-0.08593191,5.2802328,5.2664005,0.35169821,0.74119893,0.020781815,1.0114558,0.075,2.0968766,0.5,0.11238398,4.4490327,2.8090122,30.801768,-0.00046140276,-0.30878954,-0.013702593,0.3071506,-1.9455156,-0.52658742
49,749000.0,11.122903,1.5167858,9.6061175,-0.29418852,1.0114151,1.3192603,0.80690081,-3.5502959,3.0,5.4689324,7.7215012,7.8314421,0.85385385,0.0039687158,0.031014312,0.032781203,5.2919091,5.2763015,-0.36398817,2.8403229,0.45952611,1.0097676,0.075,2.0821812,0.5,0.1121964,4.4564708,2.7964198,30.801768,0.019912341,-0.37480809,-0.037393196,0.38352191,0.34147752,4.2102915
50,750000.0,11.166295,1.5228893,9.643406,-0.27862582,1.015485,1.3064628,0.8221984,-3.5502959,3.0,5.6896897,7.8816785,8.0548594,1.1325313,-0.012807748,-0.01196431,-0.032240649,5.5093103,5.4989274,0.35279205,2.4008774,0.41237108,1.0247751,0.075,2.0813606,0.5,0.1138639,4.3912074,2.823282,30.801768,-0.0069095736,-0.40866599,-0.013844362,0.41864498,-0.11014613,3.5793523
51,751000.0,11.16753,1.5103443,9.6571862,-0.3010176,1.0071198,1.3079426,0.80727772,-3.5502959,3.0,5.436743,7.6366162,7.8545675,0.81904538,0.0038570301,-0.010580023,0.022588636,5.259637,5.2457646,0.29782215,0.78324117,0.0501992,1.0213406,0.075,2.0545472,0.5,0.11348228,4.4059741,2.7987065,30.801768,0.0096087527,-0.34857344,-0.029413,0.38607413,0.59477573,6.0125547
52,752000.0,11.101458,1.4714241,9.6300339,-0.29183075,0.98116725,1.2991211,0.76991388,-3.5502959,3.0,5.4675573,7.8014967,7.8633317,0.73784353,-0.032514779,-0.31751652,-0.07397336,5.2986484,5.277867,0.0,0.0,-0.067510297,1.0283534,0.075,2.0363168,0.5,0.11426149,4.3759274,2.8059619,30.801768,0.024767907,-0.35983484,0.010416824,0.35355627,0.4988848,0.39284101
53,753000.0,11.075289,1.4982032,9.5770854,-0.29457853,0.99902395,1.3063062,0.79487977,-3.5502959,3.0,5.6270727,7.8709486,7.9811523,1.0291171,-0.0042104339,0.10809421,-0.10452117,5.4526866,5.4363332,0.0,0.0,-0.021459617,1.0185033,0.075,2.0527598,0.5,0.11316704,4.4182476,2.7983845,30.801768,0.021253462,-0.34055454,-0.001863794,0.35897276,-1.370948,-0.81832714
