,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,1000000.0,4.1829375,1.276001,2.9069365,-0.22169135,0.85075806,0.9893685,0.76452287,-1.2465374,1.0,1.6488236,2.2517611,2.2323851,0.46232456,-0.0033690809,-0.13209112,0.024972314,1.4874709,1.5186947,0.69637012,0.066666667,1.3138446,0.5,0.087046265,5.7440718,2.4859088,30.403515,-0.0012327287,-0.20440325,-0.016339569,0.19626808,3.244802,4.7245115
1,1001000.0,4.2168254,1.3052063,2.9116191,-0.2192822,0.87023034,1.0510133,0.75771645,-1.2465374,1.0,1.5518048,2.1889868,2.164102,0.30232554,-0.012561991,-0.18482244,-0.046582872,1.3918886,1.413568,0.70487664,0.066666667,1.3058956,0.5,0.08810958,5.6747518,2.484526,30.403515,-0.013479995,-0.19681256,0.0097096032,0.20757514,2.6031242,2.9232423
2,1002000.0,4.3026675,1.3540311,2.9486364,-0.21578999,0.90278369,1.0667202,0.80077424,-1.2465374,1.0,1.499317,2.153696,2.1185356,0.22571941,-0.0176015,-0.17687466,-0.0058767036,1.3303135,1.3590143,0.69766941,0.066666667,1.3596335,0.5,0.087208676,5.7333745,2.4971004,30.403515,-0.016839193,-0.19783163,-0.016145493,0.20437618,-0.7874576,0.46239427
3,1003000.0,4.2913198,1.3512708,2.9400491,-0.21584597,0.90094327,1.0966388,0.77914115,-1.2465374,1.0,1.5197366,2.1725665,2.125284,0.26135922,0.0093830267,-0.05847411,0.011363968,1.3552987,1.3754988,0.68602297,0.066666667,1.4423769,0.5,0.085752871,5.8307086,2.4908615,30.403515,0.0035263379,-0.16293098,-0.01009173,0.18237156,-0.26979255,1.4890563
4,1004000.0,4.3508671,1.3968362,2.954031,-0.2159817,0.93132344,1.1199074,0.81395852,-1.2465374,1.0,1.6845578,2.2719692,2.269023,0.51268119,0.0054693781,-0.024056491,-0.049196489,1.5127717,1.5372595,0.68759653,0.066666667,1.501754,0.5,0.085949566,5.817365,2.494081,30.403515,0.0091487765,-0.17897158,-0.0012193697,0.17821061,-1.4765673,4.1959132
5,1005000.0,4.3566668,1.3875709,2.9690959,-0.20514418,0.92514594,1.1509451,0.78458732,-1.2465374,1.0,1.5061323,2.1403476,2.1218903,0.256159,0.014710912,-0.022216194,0.014762519,1.340545,1.3547517,0.67733868,0.066666667,1.5875885,0.5,0.084667335,5.9054652,2.4910858,30.403515,0.021095831,-0.21501131,0.01604146,0.16831879,-2.2405155,0.96000816
6,1006000.0,4.3948245,1.4233123,2.9715122,-0.20255585,0.94897609,1.1797523,0.8053199,-1.2465374,1.0,1.49606,2.1373506,2.1478409,0.20298858,-0.0098892598,-0.033738699,0.0033972552,1.3260971,1.3408905,0.6776299,0.066666667,1.6521362,0.5,0.084703737,5.9029273,2.4829005,30.403515,-0.0148613,-0.17364506,-0.0077636569,0.20527116,0.093584912,-0.29141643
7,1007000.0,4.4181886,1.4142756,3.003913,-0.19709857,0.94295095,1.1836506,0.79310938,-1.2465374,1.0,1.7039082,2.2659249,2.3100678,0.5357318,0.011283582,0.062796863,0.02452496,1.5365223,1.5482259,0.68342543,0.066666667,1.7217932,0.5,0.085428178,5.8528698,2.4861118,30.403515,0.010650476,-0.18810942,0.0059592774,0.20880638,1.0540122,2.8153341
8,1008000.0,4.4351668,1.4588353,2.9763315,-0.20089988,0.97266058,1.2385955,0.80709747,-1.2465374,1.0,1.6650624,2.2557072,2.2618121,0.47766808,-0.01237149,0.024638587,-0.033032515,1.4947244,1.5021535,0.6809473,0.066666667,1.7492542,0.5,0.085118413,5.8741697,2.4924176,30.403515,-0.013817251,-0.22734273,-0.013925154,0.21849044,-0.37638464,0.69078672
9,1009000.0,4.4627571,1.463567,2.9991901,-0.20748795,0.97581539,1.2478508,0.80645094,-1.2465374,1.0,1.5665289,2.13905,2.2073306,0.35320602,0.0070366635,-0.091776136,0.0097097392,1.3963273,1.4024026,0.67109078,0.066666667,1.7852458,0.5,0.083886347,5.9604455,2.5025383,30.403515,0.019346577,-0.21644572,0.00035072439,0.17634581,1.6922128,1.1980259
