,0,1,2,3
0,0.0,0.0,0.0,0.0
1,0.029485,0.0,0.0,0.0
2,0.05897,0.0,0.0,0.0
3,0.088455,0.0,0.0,0.0
4,0.11794,0.0,0.0,0.0
5,0.147425,0.0,0.0,0.0
6,0.17691,0.0,0.0,0.0
7,0.206395,0.0,0.0,0.0
8,0.23588,0.0,0.0,0.0
9,0.265365,0.0,0.0,0.0
10,0.29485,0.0,0.0,0.0
11,0.324335,0.0,0.0,0.0
12,0.35382,0.0,0.0,0.0
13,0.383305,0.0,0.0,0.0
14,0.41279,0.0,0.0,0.0
15,0.442275,0.0,0.0,0.0
16,0.47176,0.0,0.0,0.0
17,0.501245,0.0,0.0,0.0
18,0.53073,0.0,0.0,0.0
19,0.560215,0.0,0.0,0.0
20,0.5897,0.0,0.0,0.0
21,0.619185,0.0,0.0,0.0
22,0.64867,0.0,0.0,0.0
23,0.678155,0.0,0.0,0.0
24,0.70764,0.0,0.0,0.0
25,0.737125,0.000291232,-0.00111377,0.00859692
26,0.76661,-0.0282027,0.0128418,3.52341
27,0.796095,-0.00476351,0.0779049,20.7697
28,0.82558,0.00409474,0.00192417,4.07952
29,0.855065,0.00392906,0.000172744,0.358974
30,0.88455,-0.000623412,5.64399e-05,0.0090762
31,0.914035,0.0,0.0,0.0
32,0.94352,0.0,0.0,0.0
33,0.973005,0.0,0.0,0.0
34,1.00249,0.0,0.0,0.0
35,1.03198,0.0,0.0,0.0
36,1.06146,0.0,0.0,0.0
37,1.09095,0.0,0.0,0.0
38,1.12043,0.0,0.0,0.0
39,1.14992,0.0,0.0,0.0
40,1.1794,0.0,0.0,0.0
41,1.20889,0.0,0.0,0.0
42,1.23837,0.0,0.0,0.0
43,1.26786,0.0,0.0,0.0
44,1.29734,0.0,0.0,0.0
45,1.32683,0.0,0.0,0.0
46,1.35631,0.0,0.0,0.0
47,1.3858,0.0,0.0,0.0
48,1.41528,0.0,0.0,0.0
49,1.44477,0.0,0.0,0.0
50,1.47425,0.0,0.0,0.0
51,1.50374,6.60923e-07,8.98905e-06,5.25258e-05
52,1.53322,0.000747659,-0.00127021,0.0872422
53,1.56271,-0.00159182,0.00359269,5.57758
54,1.59219,-0.00706902,-0.0305606,16.1391
55,1.62168,-0.015542,-0.000646324,5.38103
56,1.65116,-0.000698396,-0.00232638,0.987456
57,1.68065,0.000214292,-0.000753691,0.0691129
58,1.71013,9.9032e-05,0.000217192,0.00130616
59,1.73962,2.99555e-06,-1.45999e-06,9.26433e-05
60,1.7691,2.99555e-06,-1.45999e-06,9.26433e-05
61,1.79859,2.99555e-06,-1.45999e-06,9.26433e-05
62,1.82807,2.99555e-06,-1.45999e-06,9.26433e-05
63,1.85756,2.99555e-06,-1.45999e-06,9.26433e-05
64,1.88704,2.99555e-06,-1.45999e-06,9.26433e-05
65,1.91653,2.99555e-06,-1.45999e-06,9.26433e-05
66,1.94601,2.99555e-06,-1.45999e-06,9.26433e-05
67,1.9755,2.99555e-06,-1.45999e-06,9.26433e-05
68,2.00498,2.99555e-06,-1.45999e-06,9.26433e-05
69,2.03447,2.99555e-06,-1.45999e-06,9.26433e-05
70,2.06395,2.99555e-06,-1.45999e-06,9.26433e-05
71,2.09344,2.99555e-06,-1.45999e-06,9.26433e-05
72,2.12292,2.99555e-06,-1.45999e-06,9.26433e-05
73,2.15241,2.99555e-06,-1.45999e-06,9.26433e-05
74,2.18189,2.99555e-06,-1.45999e-06,9.26433e-05
75,2.21138,2.99555e-06,-1.45999e-06,9.26433e-05
76,2.24086,2.99555e-06,-1.45999e-06,9.26433e-05
77,2.27035,3.65633e-05,4.95948e-06,0.000133805
78,2.29983,-2.90439e-05,-6.8389e-05,0.0147902
79,2.32932,0.000995133,0.00311863,0.741229
80,2.3588,-0.0106036,-5.48588e-06,6.97929
81,2.38829,0.018154,-0.00359685,12.9517
82,2.41777,0.0119721,-0.009323,7.68293
83,2.44726,-0.00459942,0.0197308,3.64776
84,2.47674,0.00990185,0.00204672,2.20905
85,2.50623,0.00644802,0.00214526,1.98188
86,2.53571,0.00682115,0.00288562,1.96632
87,2.5652,0.00676215,0.00248617,1.97045
88,2.59468,0.00695395,0.00177406,1.98038
89,2.62417,0.0061995,0.00324913,1.99559
90,2.65365,0.00947802,0.00620627,2.01243
91,2.68314,0.00980149,0.00300737,2.04891
92,2.71262,0.00799816,0.00698894,2.08391
93,2.74211,0.00943143,0.0095091,2.14085
94,2.77159,0.0146735,0.0113711,2.19199
95,2.80108,0.0140482,0.0138824,2.23807
96,2.83056,0.0154392,0.0178677,2.27424
97,2.86005,0.0219705,0.0203463,2.29164
98,2.88953,0.0231737,0.0250555,2.30319
99,2.91902,0.0238932,0.0276733,2.29554
