,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,0.0,6.4300024,0.0,6.4300024,-0.049435231,0.0,0.0,0.0,-1.2465374,1.0,0.29830313,1.0821911,1.0821763,-1.269458,-3.8745736e-05,2.4516568e-07,-6.1318788e-08,0.29830313,1.0821911,1.0821763,-1.269458,-3.8745736e-05,2.4516568e-07,-6.1318788e-08,0.29830313,0.29830313,0.061314149,0.066666667,3.8737558,0.1,0.0015328537,65.237797,2.3811016,70.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1000.0,7.4364366,1.3878341,6.0486025,-0.025027263,0.92532142,1.0208496,0.86594813,-1.2465374,1.0,-0.37847396,0.57159471,0.57954885,-2.2865654,-0.0022449495,0.017663606,-0.0043227838,-0.51597417,0.41200558,0.45680928,-2.4167374,-0.00099051954,0.018868275,-0.0067799727,-0.4577393,-0.43670883,0.061579322,0.066666667,3.4916569,0.1,0.0015394831,64.956869,2.5164224,70.1,-0.00014794257,-0.00042488725,6.4559612e-05,0.00011253318,-0.00014794257,-0.00042488725,6.4559612e-05,0.00011253318
2,2000.0,6.8316282,1.3802416,5.4513867,-0.033265435,0.9202592,1.0232825,0.85621405,-1.2465374,1.0,0.027471065,0.77136577,0.80777258,-1.4967252,-0.0016021981,0.012745861,-0.032332763,-0.10927691,0.62074287,0.68337905,-1.6319527,-0.0010565894,0.0095271206,-0.032184519,-0.05090326,-0.03090259,0.061530421,0.066666667,3.2453515,0.1,0.0015382605,65.008494,2.4908828,70.1,-6.9682503e-05,-6.8085226e-05,0.0,0.0,-6.9682503e-05,-6.8085226e-05,0.0,0.0
3,3000.0,6.3491142,1.3765413,4.9725729,-0.038817777,0.91779208,0.99233043,0.87149845,-1.2465374,1.0,0.080258673,0.75542793,0.79229,-1.3069419,-0.0012675994,0.028568671,0.013307311,-0.056122699,0.60378308,0.66602272,-1.4381739,-0.001907012,0.028172148,0.0119747,0.00048527704,0.023650697,0.061542758,0.066666667,3.0469354,0.1,0.0015385689,64.995462,2.5012705,70.1,-0.00031523325,-0.00047656715,-4.0728154e-05,3.8682022e-05,-0.00031523325,-0.00047656715,-4.0728154e-05,3.8682022e-05
4,4000.0,5.9749248,1.4013504,4.5735744,-0.049216748,0.93433326,1.0007211,0.89312191,-1.2465374,1.0,0.27346823,0.87213069,0.87492436,-0.92665037,-0.0010171457,0.030280785,-0.0083696868,0.13462888,0.71622448,0.74999465,-1.0623325,-0.00055137037,0.032185829,-0.0087270737,0.19171551,0.2163816,0.061523207,0.066666667,2.8938657,0.1,0.0015380802,65.016116,2.4911793,70.1,-0.00017041821,-0.00014497843,0.0033599586,0.0035079288,-0.00017041821,-0.00014497843,0.0033599586,0.0035079288
5,5000.0,5.6728841,1.3926513,4.2802328,-0.055302441,0.92853323,1.0416333,0.85820963,-1.2465374,1.0,0.092800673,0.69223511,0.72105213,-1.1348852,0.0014037665,0.024646125,-0.01679076,-0.045176804,0.54449599,0.59090195,-1.2709283,-0.00054256572,0.025509938,-0.01732767,0.014243681,0.033380187,0.061563234,0.066666667,2.7571975,0.1,0.0015390808,64.973845,2.5105777,70.1,-0.00089152974,-0.0018158027,0.0022466374,0.0033048661,-0.00089152974,-0.0018158027,0.0022466374,0.0033048661
6,6000.0,5.370935,1.3606016,4.0103333,-0.063620919,0.90716451,1.0090491,0.84382674,-1.2465374,1.0,0.20925505,0.75026288,0.76496217,-0.88745989,-0.0022218973,-0.0014738705,-0.0062908522,0.074452907,0.60449242,0.64146432,-1.022598,0.00041708677,-0.0015956437,-0.0056465686,0.13201461,0.15169335,0.061506469,0.066666667,2.6495375,0.1,0.0015376617,65.03381,2.4885225,70.1,-0.00011356508,-0.0027322157,-0.0022461861,0.010633256,-0.00011356508,-0.0027322157,-0.0022461861,0.010633256
7,7000.0,5.1652671,1.3726364,3.7926306,-0.070460107,0.91518856,1.0136202,0.85400413,-1.2465374,1.0,0.33738795,0.8277589,0.82995183,-0.64554688,0.0049068724,0.0070481505,-0.0012865996,0.20139345,0.68147328,0.70513013,-0.78242305,0.0025662565,0.0089398511,-0.0018584152,0.25921591,0.27956549,0.06151117,0.066666667,2.5362143,0.1,0.0015377792,65.02884,2.4855341,70.1,-0.004691016,-0.0092065261,-0.00047715791,0.0069174854,-0.004691016,-0.0092065261,-0.00047715791,0.0069174854
8,8000.0,4.9739119,1.3492211,3.6246907,-0.086396077,0.89957671,0.99533123,0.84005793,-1.2465374,1.0,0.36487431,0.80880033,0.83788726,-0.55206466,-0.0016421993,0.0058671076,-0.028853792,0.23119969,0.67118779,0.70834043,-0.68592913,-0.00067822686,0.0096979889,-0.027861747,0.28797885,0.30809515,0.061582947,0.066666667,2.4583128,0.1,0.0015395737,64.953046,2.5238542,70.1,-0.00049664682,-0.015072227,-0.00084305179,0.0071170429,-0.00049664682,-0.015072227,-0.00084305179,0.0071170429
9,9000.0,4.7540911,1.3219045,3.4321866,-0.10500997,0.88136368,0.97976489,0.82019231,-1.2465374,1.0,0.39787681,0.82343928,0.83260983,-0.46241868,-0.0010155133,0.037610287,-0.0029506772,0.2669086,0.6825329,0.71108641,-0.59289352,-0.0026600754,0.037862352,-0.0035275474,0.32279977,0.34198564,0.061519274,0.066666667,2.3940699,0.1,0.0015379819,65.020273,2.4842382,70.1,0.0011016187,-0.013614947,-0.0018394114,0.021160103,0.0011016187,-0.013614947,-0.0018394114,0.021160103
10,10000.0,4.6409771,1.3426442,3.2983329,-0.12089348,0.8951916,1.0187712,0.81833137,-1.2465374,1.0,0.35268659,0.77537734,0.78621311,-0.50353069,0.0018693502,0.017564464,-0.013221169,0.21966358,0.63159677,0.6612944,-0.63390042,0.00064728397,0.019953386,-0.010816467,0.27777989,0.29457028,0.061514175,0.066666667,2.3488742,0.1,0.0015378544,65.025663,2.4937372,70.1,-9.6466098e-05,-0.027784977,0.002406985,0.030466549,-9.6466098e-05,-0.027784977,0.002406985,0.030466549
11,11000.0,4.5858851,1.3530833,3.2328018,-0.1201835,0.90215175,1.0160415,0.83133149,-1.2465374,1.0,0.50946558,0.86835431,0.8870597,-0.22701726,0.0037948799,-0.023545814,-0.009976068,0.37540832,0.72578412,0.75790453,-0.35746369,0.00085119338,-0.024918722,-0.010663665,0.43336891,0.451505,0.061573565,0.066666667,2.2832315,0.1,0.0015393391,64.962943,2.5197326,70.1,0.0069173139,-0.035183648,0.0027993174,0.06266589,0.0069173139,-0.035183648,0.0027993174,0.06266589
12,12000.0,4.4711749,1.3547724,3.1164026,-0.14104877,0.90327791,1.0114312,0.83603281,-1.2465374,1.0,0.45408536,0.82481572,0.82676143,-0.28932106,-0.0035091962,-0.01626994,0.013041596,0.31986076,0.68168663,0.69815681,-0.42026116,-0.0028152849,-0.018971682,0.01332122,0.37755835,0.39638777,0.061520351,0.066666667,2.2360576,0.1,0.0015380088,65.019135,2.4851263,70.1,-0.0037177319,-0.049970071,-0.0063466723,0.064305528,-0.0037177319,-0.049970071,-0.0063466723,0.064305528
13,13000.0,4.4447349,1.30722,3.1375149,-0.14243133,0.87157297,1.0007529,0.79121853,-1.2465374,1.0,0.45311306,0.79640349,0.82099247,-0.25805678,0.0062967594,-0.024968943,0.0079605089,0.32359972,0.66533903,0.69446808,-0.38900795,0.0014679499,-0.02306354,0.0086504919,0.38068816,0.39602462,0.061509535,0.066666667,2.1923206,0.1,0.0015377384,65.030568,2.487066,70.1,0.002187209,-0.050039987,-0.0032646112,0.080487706,0.002187209,-0.050039987,-0.0032646112,0.080487706
14,14000.0,4.4152303,1.3192361,3.0959942,-0.14469055,0.87958452,0.99596162,0.80721022,-1.2465374,1.0,0.49480591,0.83753414,0.83223351,-0.18534991,-0.0035959644,0.0080910349,-0.0060675048,0.36410208,0.69667598,0.7084387,-0.31280845,-0.0035020647,0.0067427805,-0.0062785275,0.4209172,0.43799079,0.061524034,0.066666667,2.1660567,0.1,0.0015381008,65.015243,2.4906031,70.1,-0.0010837439,-0.06133073,0.0043727548,0.10892838,-0.0010837439,-0.06133073,0.0043727548,0.10892838
15,15000.0,4.3711431,1.3092076,3.0619355,-0.14380953,0.87289815,1.0127215,0.78591093,-1.2465374,1.0,0.54677393,0.85624531,0.87146015,-0.087383688,0.00081854437,0.0091913754,0.015075522,0.41706367,0.72605962,0.74391475,-0.21878336,0.0019129578,0.008771948,0.015738011,0.47483486,0.48900273,0.061541796,0.066666667,2.1268834,0.1,0.0015385449,64.996478,2.4871431,70.1,0.0016905114,-0.071314541,-0.0042936664,0.068663083,0.0016905114,-0.071314541,-0.0042936664,0.068663083
16,16000.0,4.3694549,1.3191252,3.0503297,-0.14508455,0.87951061,1.01627,0.794434,-1.2465374,1.0,0.53739871,0.85197199,0.86677179,-0.10654766,-0.00079886886,0.017322436,-0.034596284,0.40670586,0.71753742,0.73903126,-0.2364511,-0.00036723128,0.017425022,-0.032887614,0.46467948,0.47942509,0.061505141,0.066666667,2.1106581,0.1,0.0015376285,65.035214,2.4862313,70.1,-0.005078999,-0.094660578,0.0098389038,0.078615259,-0.005078999,-0.094660578,0.0098389038,0.078615259
17,17000.0,4.3484083,1.2926586,3.0557497,-0.14456094,0.8618643,0.99562657,0.77865243,-1.2465374,1.0,0.56572279,0.87306455,0.88016961,-0.05606579,0.00042924857,0.034167708,0.011316208,0.43765213,0.74290273,0.75607949,-0.18602582,0.0011443109,0.032210824,0.014009191,0.49444814,0.50892679,0.061536589,0.066666667,2.0844632,0.1,0.0015384147,65.001978,2.487404,70.1,-0.0020347432,-0.079474732,0.018678705,0.088055263,-0.0020347432,-0.079474732,0.018678705,0.088055263
18,18000.0,4.3287978,1.2921708,3.0366271,-0.14669663,0.86153906,0.99966017,0.77561069,-1.2465374,1.0,0.54617154,0.85638769,0.86193412,-0.079807203,0.0049540183,0.018909108,-0.018829294,0.41814921,0.7265646,0.73913692,-0.21125389,0.0048587615,0.022657222,-0.019026367,0.47517531,0.48914543,0.061530191,0.066666667,2.0646263,0.1,0.0015382548,65.008737,2.4954817,70.1,-0.0031179731,-0.081186333,-0.0078441236,0.070116987,-0.0031179731,-0.081186333,-0.0078441236,0.070116987
19,19000.0,4.3343593,1.2874162,3.0469431,-0.14524608,0.85836901,0.98962687,0.77671729,-1.2465374,1.0,0.56591314,0.87427515,0.87110132,-0.047637062,0.00010841228,0.0063197648,-0.0089968714,0.43836187,0.74283421,0.74675589,-0.17450449,0.00057734685,0.005141096,-0.01144087,0.49481562,0.50945939,0.061540188,0.066666667,2.0491589,0.1,0.0015385047,64.998177,2.515738,70.1,-0.0050965619,-0.099311645,-0.0040790766,0.072837529,-0.0050965619,-0.099311645,-0.0040790766,0.072837529
20,20000.0,4.3461372,1.3006654,3.0454717,-0.14080634,0.86720277,1.0029535,0.78275263,-1.2465374,1.0,0.53483265,0.85149745,0.83852906,-0.085528575,0.0017031725,0.031774849,0.027662629,0.40596871,0.71871617,0.71206069,-0.21287074,0.0030128548,0.027745894,0.028494232,0.46318268,0.47761867,0.061530687,0.066666667,2.0223093,0.1,0.0015382672,65.008213,2.4899142,70.1,-0.0075504779,-0.072824396,0.0044388703,0.087645266,-0.0075504779,-0.072824396,0.0044388703,0.087645266
21,21000.0,4.3224315,1.3006309,3.0218007,-0.14614131,0.86717974,1.0070139,0.78018476,-1.2465374,1.0,0.54880771,0.85007569,0.86199801,-0.065650566,-0.0010157488,-0.0019725103,0.015231181,0.4199472,0.71900537,0.73468656,-0.19385034,-0.0027531243,-0.00072812066,0.01420181,0.4773928,0.49136211,0.061502731,0.066666667,2.0062315,0.1,0.0015375683,65.037762,2.4779843,70.1,-0.0033826221,-0.081875113,0.0012633028,0.099342801,-0.0033826221,-0.081875113,0.0012633028,0.099342801
22,22000.0,4.3278538,1.2934058,3.034448,-0.15056401,0.86236253,1.0045865,0.7738774,-1.2465374,1.0,0.56131772,0.85762018,0.87340215,-0.047069173,0.0027214864,0.011334585,-0.020057944,0.43317303,0.72660671,0.74517989,-0.17226752,0.0022618815,0.011576148,-0.019600405,0.49048016,0.50401059,0.06152625,0.066666667,2.0030812,0.1,0.0015381562,65.012901,2.4971097,70.1,0.00093353188,-0.06414461,0.0023408177,0.085002301,0.00093353188,-0.06414461,0.0023408177,0.085002301
23,23000.0,4.2925882,1.2875582,3.00503,-0.13962147,0.85846368,0.99087604,0.77609249,-1.2465374,1.0,0.56769683,0.86478742,0.87444189,-0.036138804,0.0016370896,-0.01035531,0.0017786692,0.4401315,0.73419525,0.75005934,-0.1638601,0.0015346399,-0.0095106711,0.0038837342,0.49665651,0.51117182,0.061530835,0.066666667,2.0026592,0.1,0.0015382709,65.008056,2.5107077,70.1,-0.0065624446,-0.086695126,-0.01012469,0.095581907,-0.0065624446,-0.086695126,-0.01012469,0.095581907
24,24000.0,4.2613425,1.268278,2.9930646,-0.14617088,0.84560882,0.98743085,0.75737127,-1.2465374,1.0,0.53814952,0.84157819,0.84434875,-0.071478386,0.0030091542,0.0010931082,0.0019290967,0.41249438,0.71470567,0.72025732,-0.19747986,0.0027519931,-0.0001271904,0.0011797709,0.46882285,0.48182104,0.061524616,0.066666667,1.9788969,0.1,0.0015381154,65.014627,2.4898479,70.1,-0.012103342,-0.10073223,-0.0014805992,0.087499766,-0.012103342,-0.10073223,-0.0014805992,0.087499766
