,0,1,2,3,4,5,6,7,8,9,10
0,0.0005,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667
1,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0235,0.74589,1.75208,1.44172,1.19937,1.74036,0.468296,2.30943,1.07019,1.2071,0.489269
24,0.0245,1.1625,1.17044,1.183,1.16307,1.18761,1.19356,1.17165,1.16707,1.17083,1.17428
25,0.0255,1.18125,1.17942,1.18247,1.1841,1.18289,1.18029,1.1763,1.18108,1.18407,1.17704
26,0.0265,1.17608,1.17837,1.18271,1.17856,1.17915,1.17876,1.17818,1.18027,1.17547,1.17856
27,0.0275,1.18383,1.18039,1.17647,1.17669,1.177,1.17967,1.18207,1.17936,1.18723,1.17643
28,0.0285,1.1786,1.18246,1.17537,1.18513,1.18605,1.17374,1.18224,1.18187,1.18746,1.1853
29,0.0295,1.17774,1.18099,1.18065,1.17523,1.17055,1.18709,1.18029,1.1808,1.18492,1.18762
30,0.0305,1.17755,1.19555,1.15898,1.16111,1.20033,1.17382,1.18857,1.19041,1.18992,1.17397
31,0.0315,1.24558,1.19382,1.18273,1.15776,1.18711,1.17456,1.19503,1.17674,1.17254,1.18379
32,0.0325,1.49241,1.56948,1.49003,1.11408,1.1111,1.13068,1.67505,1.20727,1.34171,0.856304
33,0.0335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0485,0.0,0.0,0.892908,0.0,0.815528,0.0,0.0,0.0,0.0,0.0
49,0.0495,1.07427,1.23167,1.24039,1.1965,1.21005,1.26517,1.20818,1.24071,1.1696,1.27963
50,0.0505,1.20266,1.22265,1.20128,1.18696,1.20715,1.19653,1.19409,1.17395,1.18773,1.21758
51,0.0515,1.19047,1.19268,1.197,1.19432,1.19586,1.18989,1.2001,1.19647,1.19685,1.19575
52,0.0525,1.18948,1.19957,1.19459,1.19517,1.1965,1.19587,1.19522,1.19321,1.20148,1.1924
53,0.0535,1.18722,1.19962,1.19256,1.19384,1.18456,1.19464,1.19546,1.18441,1.19398,1.19231
54,0.0545,1.17777,1.18279,1.17691,1.19178,1.1968,1.19576,1.19374,1.18888,1.18918,1.18959
55,0.0555,1.18808,1.18539,1.18884,1.19021,1.19027,1.19269,1.195,1.19607,1.19501,1.19266
56,0.0565,1.18054,1.19564,1.20592,1.19388,1.19549,1.19432,1.19446,1.20064,1.20511,1.19306
57,0.0575,1.17669,1.20057,1.18631,1.18696,1.1893,1.17661,1.19862,1.18672,1.17979,1.18918
58,0.0585,1.18984,1.19251,1.22569,1.20416,1.15632,1.16433,1.18858,1.18528,1.18554,1.17429
59,0.0595,1.17367,1.1964,1.18014,1.20129,1.16571,1.16782,1.20733,1.21256,1.20519,1.21171
60,0.0605,1.1987,1.1995,1.22425,1.21583,1.22964,1.17611,1.22116,1.16659,1.22855,1.22058
61,0.0615,1.19297,1.16281,1.23425,1.24369,1.21819,1.13065,1.12179,1.22376,1.2103,1.16859
62,0.0625,1.42904,1.68107,0.830895,1.39384,1.51986,0.981844,1.13945,1.50163,0.861403,1.74063
63,0.0635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0735,0.0,0.704644,0.0,0.0,0.0,0.265178,0.0,0.0,0.0,0.0
74,0.0745,1.37334,1.49795,1.28438,1.15548,1.21517,1.17954,1.26623,0.988979,1.3329,1.37198
75,0.0755,1.25827,1.23537,1.21514,1.23897,1.24276,1.26467,1.25648,1.27928,1.20339,1.23265
76,0.0765,1.23702,1.24347,1.22864,1.25088,1.23447,1.24701,1.24234,1.25114,1.23832,1.24573
77,0.0775,1.23056,1.24145,1.24225,1.23956,1.24307,1.24739,1.24827,1.24128,1.25136,1.23964
78,0.0785,1.23046,1.24254,1.23901,1.24172,1.24469,1.23741,1.24047,1.2479,1.24903,1.24315
79,0.0795,1.23629,1.2446,1.24208,1.23742,1.23974,1.2445,1.23477,1.24667,1.24013,1.23991
80,0.0805,1.24137,1.24144,1.22879,1.25307,1.24124,1.23901,1.24345,1.23661,1.23087,1.24408
81,0.0815,1.22894,1.22568,1.22651,1.23363,1.21921,1.21709,1.24811,1.22761,1.24253,1.24444
82,0.0825,1.21157,1.23153,1.2355,1.23447,1.22995,1.22438,1.23384,1.23164,1.23625,1.21489
83,0.0835,1.23562,1.23888,1.2415,1.242,1.24128,1.2396,1.24201,1.2369,1.24281,1.23761
84,0.0845,1.22687,1.239,1.23991,1.2384,1.23974,1.23526,1.24299,1.24627,1.24408,1.24965
85,0.0855,1.24961,1.23581,1.23261,1.24992,1.22757,1.24225,1.24266,1.24779,1.26138,1.24103
86,0.0865,1.24344,1.25896,1.27211,1.28226,1.25826,1.25562,1.25205,1.23952,1.27418,1.26086
87,0.0875,1.27822,1.31355,1.28386,1.32013,1.29519,1.30568,1.30519,1.30494,1.28053,1.32766
88,0.0885,1.37218,1.38371,1.34757,1.36605,1.38247,1.42579,1.38544,1.4077,1.36659,1.40668
89,0.0895,1.51485,1.60873,1.58443,1.62795,1.57129,1.59208,1.5701,1.57372,1.55402,1.66089
90,0.0905,1.55062,1.58982,1.53368,1.536,1.54553,1.59085,1.604,1.58218,1.627,1.63288
91,0.0915,1.46664,1.47374,1.45717,1.5127,1.50789,1.51094,1.47939,1.47153,1.45827,1.50375
92,0.0925,1.52448,1.54361,1.54298,1.52764,1.56851,1.55432,1.58292,1.53943,1.54587,1.54432
93,0.0935,1.61059,1.6799,1.67593,1.65506,1.62983,1.6726,1.66819,1.68404,1.61626,1.67209
94,0.0945,1.58489,1.60977,1.61003,1.65669,1.67503,1.65488,1.62782,1.67772,1.63172,1.59961
95,0.0955,1.57559,1.62899,1.60435,1.64999,1.65894,1.64829,1.69239,1.64326,1.66228,1.61934
96,0.0965,1.59756,1.66211,1.60113,1.6127,1.67888,1.70266,1.74848,1.64094,1.6875,1.66806
97,0.0975,1.6076,1.61279,1.64986,1.57701,1.62013,1.69663,1.63267,1.61255,1.66,1.6559
98,0.0985,1.62303,1.70155,1.63221,1.62441,1.62957,1.63728,1.63747,1.67243,1.64724,1.66578
99,0.0995,1.58916,1.68298,1.61285,1.64289,1.64832,1.61512,1.62985,1.62813,1.61639,1.64723
100,0.1005,1.60218,1.65682,1.56418,1.6159,1.63964,1.62156,1.63778,1.63086,1.61163,1.70388
101,0.1015,1.6126,1.62778,1.68008,1.62302,1.68844,1.66187,1.58207,1.66025,1.61337,1.64488
102,0.1025,1.64854,1.72683,1.60461,1.62393,1.6332,1.73947,1.5875,1.68921,1.63183,1.63502
103,0.1035,1.61222,1.67837,1.60042,1.62886,1.6378,1.66517,1.6432,1.66917,1.71988,1.69893
104,0.1045,1.71413,1.65098,1.66247,1.60949,1.66352,1.64271,1.7145,1.74436,1.69341,1.66855
105,0.1055,1.70697,1.71123,1.72549,1.64631,1.63875,1.72171,1.73688,1.696,1.74293,1.7119
106,0.1065,1.70217,1.74755,1.70064,1.67237,1.71984,1.72685,1.71354,1.71596,1.75472,1.75913
107,0.1075,1.6968,1.75574,1.7182,1.70033,1.72373,1.74922,1.72908,1.78331,1.75498,1.77623
108,0.1085,1.69625,1.73514,1.76286,1.70949,1.75181,1.76063,1.76906,1.7766,1.79443,1.75989
109,0.1095,1.71793,1.73849,1.7443,1.74474,1.75357,1.75612,1.73685,1.74263,1.78052,1.78334
110,0.1105,1.69805,1.76733,1.73965,1.76039,1.76372,1.756,1.77431,1.79252,1.78282,1.77378
111,0.1115,1.72752,1.80268,1.72939,1.75971,1.78166,1.76557,1.79984,1.77411,1.79708,1.78688
112,0.1125,1.74718,1.79229,1.77259,1.77403,1.78083,1.78652,1.76778,1.77375,1.8043,1.78252
113,0.1135,1.72652,1.82005,1.77681,1.75218,1.78444,1.76834,1.78356,1.77798,1.78471,1.78454
114,0.1145,1.71684,1.81105,1.76914,1.77016,1.77204,1.76128,1.80427,1.78755,1.80603,1.81123
115,0.1155,1.72247,1.81258,1.77993,1.75659,1.77464,1.81317,1.79039,1.80217,1.81056,1.80295
116,0.1165,1.74922,1.79614,1.77855,1.78407,1.78702,1.79845,1.77356,1.81826,1.81271,1.77234
117,0.1175,1.73505,1.80338,1.7901,1.77797,1.81336,1.80077,1.80499,1.80498,1.8426,1.80263
118,0.1185,1.74934,1.80085,1.79083,1.77852,1.79041,1.78871,1.80677,1.78776,1.83746,1.81652
119,0.1195,1.74068,1.82097,1.7987,1.79761,1.77885,1.77217,1.79925,1.79345,1.84479,1.81699
120,0.1205,1.76027,1.83488,1.77391,1.78186,1.7776,1.79081,1.80268,1.81972,1.81719,1.79837
121,0.1215,1.75426,1.82813,1.79551,1.77332,1.77926,1.76543,1.79359,1.8177,1.84057,1.80772
122,0.1225,1.76612,1.83115,1.78139,1.81245,1.81066,1.7924,1.80701,1.82057,1.83847,1.81034
123,0.1235,1.74017,1.8258,1.80998,1.79511,1.82129,1.80726,1.80944,1.83553,1.8544,1.79415
124,0.1245,1.74809,1.80394,1.79264,1.8023,1.80161,1.79194,1.81012,1.81105,1.84257,1.84214
125,0.1255,1.77395,1.83082,1.79461,1.81942,1.81113,1.82317,1.78682,1.81048,1.84586,1.79898
126,0.1265,1.74836,1.83308,1.79201,1.79416,1.82741,1.81026,1.81861,1.80651,1.82351,1.82413
127,0.1275,1.75874,1.78694,1.81263,1.79959,1.78542,1.80785,1.83835,1.83432,1.84924,1.8296
128,0.1285,1.77504,1.82376,1.81084,1.80951,1.8357,1.82149,1.81443,1.82513,1.84743,1.8259
129,0.1295,1.76534,1.8241,1.81001,1.79855,1.82398,1.81508,1.85231,1.84915,1.83951,1.82218
130,0.1305,1.78202,1.8386,1.81863,1.81178,1.78014,1.81651,1.82026,1.86177,1.81331,1.8435
131,0.1315,1.77797,1.87176,1.83718,1.78139,1.84161,1.83134,1.82983,1.82353,1.83267,1.84728
132,0.1325,1.77155,1.86795,1.82266,1.7915,1.81331,1.80145,1.81499,1.87898,1.83461,1.8257
133,0.1335,1.76984,1.83767,1.83008,1.83949,1.82347,1.81994,1.84476,1.84604,1.8317,1.85837
134,0.1345,1.77833,1.84769,1.83158,1.82771,1.81108,1.83118,1.85216,1.8365,1.85778,1.82389
135,0.1355,1.76654,1.86074,1.837,1.83671,1.83485,1.8052,1.86182,1.85434,1.85199,1.83297
136,0.1365,1.79124,1.83292,1.82511,1.8232,1.83615,1.79589,1.84079,1.83619,1.85865,1.86734
137,0.1375,1.77535,1.85284,1.81966,1.84931,1.84452,1.80425,1.85349,1.83813,1.84661,1.83393
138,0.1385,1.76663,1.83915,1.80727,1.82193,1.82559,1.83963,1.85834,1.85522,1.87103,1.85089
139,0.1395,1.79738,1.8623,1.84173,1.80741,1.86152,1.81978,1.85369,1.83952,1.92325,1.86086
140,0.1405,1.77148,1.87589,1.80395,1.83313,1.85866,1.81859,1.86284,1.8836,1.88816,1.84525
141,0.1415,1.82141,1.86309,1.85148,1.83075,1.81323,1.8117,1.86627,1.83101,1.89384,1.82354
142,0.1425,1.78106,1.83445,1.84257,1.84176,1.85255,1.87793,1.86295,1.84548,1.88612,1.86448
143,0.1435,1.82049,1.85166,1.84489,1.85787,1.87489,1.82888,1.87249,1.86222,1.91086,1.84747
144,0.1445,1.82093,1.84635,1.84214,1.85333,1.84927,1.86575,1.88175,1.87765,1.87638,1.88563
145,0.1455,1.78204,1.88021,1.87956,1.81851,1.83978,1.85426,1.88478,1.84979,1.88384,1.86802
146,0.1465,1.83779,1.85678,1.84192,1.83244,1.87719,1.87681,1.87662,1.90383,1.88167,1.84671
147,0.1475,1.79891,1.84628,1.86789,1.86002,1.8534,1.85296,1.85775,1.87292,1.90585,1.88152
148,0.1485,1.82445,1.87488,1.87815,1.86224,1.86826,1.86469,1.87872,1.90473,1.91592,1.90918
149,0.1495,1.8182,1.88321,1.87118,1.89755,1.88527,1.85071,1.87537,1.86404,1.88105,1.88212
150,0.1505,1.79881,1.89638,1.87443,1.87356,1.90232,1.86591,1.91014,1.85552,1.88074,1.91957
151,0.1515,1.82197,1.91109,1.89871,1.88505,1.87584,1.87416,1.87364,1.90181,1.91959,1.89252
152,0.1525,1.83174,1.89545,1.89147,1.877,1.85265,1.89995,1.87804,1.91032,1.91243,1.89095
153,0.1535,1.80472,1.89309,1.88606,1.8661,1.90039,1.89636,1.84047,1.8814,1.91468,1.89022
154,0.1545,1.84028,1.90818,1.88205,1.84752,1.90878,1.88936,1.90965,1.91387,1.90775,1.87099
