,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,1000000.0,6.1652415,1.3580365,4.8072051,-0.39878927,0.90537591,1.0021215,0.77104888,-2.4691358,2.0,1.9680082,2.5298252,2.5235764,0.85062295,0.0059452401,0.056793934,-0.045418368,1.8200248,1.7008768,1.0144877,0.15,1.3687318,0.5,0.056360427,8.8714729,2.8030049,33.761587,-0.00039355711,-0.27533895,-0.0011868676,0.26684149,-1.0286098,2.1430531
1,1001000.0,6.220055,1.3949422,4.8251128,-0.39975415,0.92998023,1.0320099,0.78831526,-2.4691358,2.0,2.0018003,2.5691435,2.5569102,0.87934712,0.023844788,0.032108601,0.027668454,1.850503,1.7267016,1.0142782,0.15,1.3840408,0.5,0.056348788,8.8733052,2.8130275,33.761587,-0.0014646145,-0.26535168,0.0058228818,0.27016199,1.1653764,2.6838407
2,1002000.0,6.2430865,1.4126041,4.8304824,-0.40167471,0.9417551,1.0510052,0.79006226,-2.4691358,2.0,1.9236138,2.4824434,2.487239,0.80115896,0.0058823127,-0.093444775,-0.036445731,1.7719812,1.6434517,1.0055795,0.15,1.4049206,0.5,0.055865525,8.9500635,2.7711612,33.761587,0.0055889685,-0.27008753,-0.0015999213,0.26055341,0.1374532,2.4592683
3,1003000.0,6.2726639,1.4271885,4.8454755,-0.40211376,0.95147818,1.0611441,0.79920829,-2.4691358,2.0,1.9148087,2.4740853,2.4886189,0.78172184,-0.00020842504,-0.10791778,-0.00054531271,1.7614208,1.6319439,1.0056693,0.15,1.439637,0.5,0.055870516,8.949264,2.7998485,33.761587,0.0048672146,-0.28804975,0.0036036811,0.2838601,-0.39433666,2.3516664
4,1004000.0,6.3003431,1.4397598,4.8605834,-0.39371152,0.95985921,1.0827751,0.7891867,-2.4691358,2.0,1.9792638,2.5433064,2.5180464,0.87643866,-0.0069581179,-0.18217006,-0.0098207675,1.8277993,1.6906329,1.0030485,0.15,1.4751061,0.5,0.055724915,8.9726471,2.8078584,33.761587,0.0001937508,-0.27350742,-0.0023431383,0.26438412,0.29673628,2.8491475
5,1005000.0,6.3318581,1.4631667,4.8686915,-0.39114274,0.97546415,1.108251,0.79108249,-2.4691358,2.0,1.9096122,2.4459509,2.4955897,0.78729615,-0.0026215043,-0.073174975,-0.0067736583,1.7577838,1.6141903,0.99189195,0.15,1.5161483,0.5,0.055105108,9.0735689,2.7804986,33.761587,-0.0047305935,-0.27955172,0.00753797,0.26625031,0.047969409,1.758982
6,1006000.0,6.365899,1.4794988,4.8864002,-0.3844853,0.98635243,1.128858,0.78847291,-2.4691358,2.0,1.9454995,2.4732129,2.5233029,0.8399827,0.0076115246,-0.12708786,-0.021039701,1.7941719,1.6445844,0.99660917,0.15,1.5622654,0.5,0.055367176,9.0306213,2.8125913,33.761587,0.0026512424,-0.27191006,0.001042678,0.29497016,0.37417863,1.621898
7,1007000.0,6.3936212,1.4920001,4.901621,-0.38616368,0.99468682,1.1385486,0.79492412,-2.4691358,2.0,1.9858711,2.4933034,2.5501916,0.91411844,0.010356881,-0.028614336,0.0060088167,1.8333055,1.6823729,0.98833395,0.15,1.59734,0.5,0.054907442,9.1062338,2.7693754,33.761587,-0.0039983241,-0.28974062,0.00065601734,0.28529157,-0.75948025,3.3755717
8,1008000.0,6.4403077,1.5220536,4.9182541,-0.37456744,1.0147229,1.1659732,0.80469915,-2.4691358,2.0,1.9765325,2.4876235,2.5394417,0.90253237,0.0061298272,-0.13419146,-0.0096949756,1.8220908,1.6657239,0.99162335,0.15,1.6237499,0.5,0.055090186,9.0760267,2.8122894,33.761587,0.0090333048,-0.2752981,-0.002982296,0.30140749,-0.034099443,2.1220919
9,1009000.0,6.4589418,1.5340151,4.9249267,-0.37496147,1.0226974,1.1800285,0.80422836,-2.4691358,2.0,1.896789,2.3977517,2.4679214,0.82469401,-0.010328095,-0.07543884,-0.022777467,1.7424376,1.5822337,0.9832062,0.15,1.6571711,0.5,0.054622567,9.1537258,2.7657384,33.761587,-0.0053474937,-0.29710226,0.00035928514,0.27125252,-0.064887341,1.4170405
10,1010000.0,6.4818643,1.5446189,4.9372455,-0.37518757,1.0297667,1.1936733,0.80216515,-2.4691358,2.0,1.9366996,2.4484418,2.5028381,0.85881885,-0.0041742426,-0.2125298,0.01996387,1.7827441,1.618507,0.97965287,0.15,1.6932367,0.5,0.054425159,9.1869276,2.7984544,33.761587,0.0059262247,-0.28187091,-0.0041252257,0.26943334,0.75747739,1.7689697
11,1011000.0,6.4944082,1.5574064,4.9370018,-0.37251469,1.0382919,1.2081958,0.80236112,-2.4691358,2.0,1.9903853,2.4812418,2.5566893,0.93322481,0.002476201,-0.095905267,0.0087432369,1.8363923,1.6683215,0.98144377,0.15,1.7149853,0.5,0.054524654,9.1701637,2.8014021,33.761587,-0.00029591794,-0.27862183,0.0043585903,0.27831595,0.90728148,1.4682807
12,1012000.0,6.5051532,1.5639714,4.9411817,-0.36806692,1.0426687,1.2181077,0.79905033,-2.4691358,2.0,2.0215828,2.5104741,2.5842405,0.97003377,-0.00032943595,-0.10336217,0.030880697,1.8682252,1.6968768,0.98013103,0.15,1.7301124,0.5,0.054451724,9.1824458,2.7803885,33.761587,0.001186374,-0.27767134,0.0020216566,0.27785072,-0.22821822,2.6047817
13,1013000.0,6.5210468,1.5712802,4.9497666,-0.3650549,1.0475413,1.2189484,0.80952305,-2.4691358,2.0,1.906417,2.4247359,2.4917041,0.802811,0.0078290071,-0.076023162,-0.034366729,1.7510494,1.5814869,0.97306784,0.15,1.7479009,0.5,0.054059324,9.2490982,2.7614176,33.761587,-0.0064132821,-0.27456712,0.006397406,0.27632711,0.76556648,1.0824894
14,1014000.0,6.5384012,1.5824347,4.9559664,-0.36579748,1.0549778,1.2323456,0.80868115,-2.4691358,2.0,1.9326558,2.4507289,2.5099729,0.83726568,0.0021295778,-0.087807827,0.006469008,1.7774498,1.6041545,0.97991228,0.15,1.780123,0.5,0.054439571,9.1844956,2.8032216,33.761587,-0.0027415599,-0.27750714,-0.0045863996,0.25991594,0.062676862,2.3637557
15,1015000.0,6.5423191,1.5761981,4.966121,-0.36325032,1.05082,1.2327735,0.79815399,-2.4691358,2.0,1.9069228,2.4077078,2.5024929,0.81056752,-0.016083301,-0.13838326,-0.016717516,1.7537372,1.5783074,0.97710412,0.15,1.7917161,0.5,0.054283562,9.2108915,2.7773204,33.761587,-0.00086433113,-0.27067022,-0.00047301722,0.28305878,1.077831,0.63259899
16,1016000.0,6.5581139,1.5779205,4.9801934,-0.35703683,1.0519682,1.2397906,0.79115104,-2.4691358,2.0,1.960143,2.4682669,2.5141943,0.89796769,-0.0090187286,-0.11522235,-0.027221681,1.8083014,1.6296571,0.97280565,0.15,1.8050985,0.5,0.054044758,9.251591,2.7733351,33.761587,-0.011164988,-0.2635966,0.00076350066,0.28492432,0.042538451,2.5954908
17,1017000.0,6.575958,1.594829,4.981129,-0.35092742,1.0632408,1.2500102,0.80388663,-2.4691358,2.0,1.9163218,2.4426521,2.5056612,0.80065229,0.010289325,-0.11857532,0.010522119,1.762036,1.5831118,0.96570885,0.15,1.8095119,0.5,0.053650491,9.3195791,2.7618962,33.761587,-0.009700903,-0.27190635,0.002916599,0.28506276,-0.22772279,2.1570983
18,1018000.0,6.5775211,1.5954794,4.9820417,-0.35615847,1.0636744,1.2483197,0.80727045,-2.4691358,2.0,1.9254438,2.4219897,2.5185693,0.83577221,0.019691,-0.075929024,0.018454679,1.7705085,1.5926843,0.97541667,0.15,1.8110577,0.5,0.054189815,9.2268261,2.8001966,33.761587,-0.0048016966,-0.27744271,0.0077640458,0.28324713,-0.54728142,2.5047478
19,1019000.0,6.5757752,1.5936237,4.9821515,-0.3520998,1.0624372,1.2474162,0.8055697,-2.4691358,2.0,1.9186342,2.4139095,2.5260638,0.81592934,-0.004943595,0.0022696472,-0.021853727,1.7640254,1.5861156,0.97333585,0.15,1.8323843,0.5,0.054074214,9.2465514,2.795893,33.761587,0.0033583975,-0.28055917,0.0056091474,0.28043841,-0.85265105,1.1835037
20,1020000.0,6.5834914,1.5991407,4.9843507,-0.35371164,1.0661153,1.2540868,0.8050917,-2.4691358,2.0,1.9114974,2.4295102,2.5100386,0.79494343,0.0037291696,-0.18075418,-0.0039705516,1.7569803,1.5772006,0.97326534,0.15,1.8448341,0.5,0.054070297,9.2472213,2.8042739,33.761587,0.00043199508,-0.27913958,-0.0060589849,0.25660341,1.4513381,-0.32800437
21,1021000.0,6.5884688,1.5966994,4.9917695,-0.3557312,1.0644877,1.2543545,0.80083167,-2.4691358,2.0,1.976378,2.4523034,2.5554481,0.92138243,0.0033954062,-0.15776112,-0.0038047162,1.8226785,1.6420099,0.97462321,0.15,1.8505803,0.5,0.054145734,9.2343378,2.7900544,33.761587,-0.0029350826,-0.28118543,-0.0017321491,0.2703378,1.778391,2.5377116
22,1022000.0,6.587219,1.603008,4.9842109,-0.35608733,1.0686936,1.2588096,0.80469153,-2.4691358,2.0,1.9418808,2.4223576,2.5384864,0.86479852,-0.0005251241,-0.13913272,-0.050934523,1.7874405,1.6063251,0.97285931,0.15,1.8510166,0.5,0.054047739,9.2510807,2.782181,33.761587,-0.00077039964,-0.29285032,0.010693559,0.2752794,0.53691351,0.74930441
23,1023000.0,6.6049849,1.6069294,4.9980555,-0.34821883,1.0713079,1.2600872,0.80916248,-2.4691358,2.0,2.0322708,2.5227118,2.6023351,0.97176565,0.0037545159,-0.050021634,0.014888333,1.8769725,1.6963746,0.97246993,0.15,1.8508913,0.5,0.054026107,9.2547849,2.7915319,33.761587,0.003347581,-0.28486215,0.00094015262,0.28233593,0.82605799,1.6331872
24,1024000.0,6.5919515,1.6015469,4.9904046,-0.35313173,1.0677195,1.2583482,0.80300535,-2.4691358,2.0,2.0244347,2.506656,2.5889127,0.97773541,0.0022549059,-0.071332091,0.0024294382,1.870318,1.689002,0.97080577,0.15,1.855581,0.5,0.053933654,9.2706495,2.7950094,33.761587,-0.0019733543,-0.26738758,-0.0043048408,0.27647751,-0.72025404,1.6537104
25,1025000.0,6.6158826,1.6224682,4.9934144,-0.35529175,1.0816673,1.2705383,0.81939501,-2.4691358,2.0,1.9276874,2.4320625,2.5281524,0.82284749,-0.00099759727,-0.078933506,-0.019622237,1.7704252,1.5890053,0.97010721,0.15,1.8560492,0.5,0.053894845,9.2773252,2.7940844,33.761587,0.0012851689,-0.27545131,-0.0019959873,0.27161657,-0.81978575,2.3771931
26,1026000.0,6.6148132,1.6175434,4.9972699,-0.3485396,1.078384,1.2636506,0.82111787,-2.4691358,2.0,1.9211116,2.4368806,2.5218103,0.80464388,0.00055411558,-0.09536461,0.0056298738,1.7635187,1.5842655,0.97318712,0.15,1.8589324,0.5,0.054065951,9.2479646,2.7958899,33.761587,-0.0016013005,-0.27400431,0.0069328303,0.29734617,0.35492641,1.7059691
27,1027000.0,6.61799,1.6228503,4.9951397,-0.35509299,1.081922,1.2779236,0.80974621,-2.4691358,2.0,1.96638,2.452598,2.5517348,0.89480726,-0.0036445812,-0.049091917,0.0027572262,1.8109696,1.6257292,0.96961204,0.15,1.8702882,0.5,0.053867336,9.282063,2.7576375,33.761587,-0.0021716999,-0.29054861,-0.0048827855,0.27122061,-1.1343865,2.6025082
28,1028000.0,6.6110042,1.620815,4.9901892,-0.34931966,1.0805651,1.2768485,0.80799779,-2.4691358,2.0,2.0160519,2.5143236,2.5864435,0.94738862,0.009765209,-0.1459895,-0.012370658,1.860977,1.6756876,0.96563187,0.15,1.8748157,0.5,0.053646215,9.320322,2.777421,33.761587,0.0021071058,-0.26266882,-0.0010155609,0.26920344,1.4000194,1.5259809
29,1029000.0,6.616404,1.6165564,4.9998476,-0.34860461,1.077726,1.2737086,0.80557623,-2.4691358,2.0,1.9122218,2.4119578,2.4979544,0.82675315,-0.0057397297,-0.053229893,-0.030726923,1.7576117,1.5726945,0.96674842,0.15,1.8712821,0.5,0.053708246,9.3095575,2.7825239,33.761587,-0.0061158089,-0.26835517,-0.00051013317,0.27732168,0.92902216,1.5091586
30,1030000.0,6.6196918,1.6189685,5.0007233,-0.34779172,1.0793341,1.2776286,0.80397334,-2.4691358,2.0,1.9488602,2.4368723,2.542306,0.86740236,-0.0028944365,-0.16302101,-0.011430199,1.7945578,1.608288,0.97618234,0.15,1.8822282,0.5,0.054232352,9.219589,2.8239872,33.761587,0.004121563,-0.27766948,-0.0023639586,0.29137482,0.81626476,1.5710331
31,1031000.0,6.6070576,1.6118317,4.9952259,-0.34633447,1.0745762,1.2753486,0.79577358,-2.4691358,2.0,1.9445606,2.448613,2.5544915,0.83057742,0.0055809135,-0.16569783,0.019865263,1.7918319,1.6045962,0.96878033,0.15,1.9012204,0.5,0.053821129,9.2900317,2.7624385,33.761587,-0.002410326,-0.28289961,-0.0011274852,0.26512349,0.42063818,-0.48410664
32,1032000.0,6.6175548,1.6143622,5.0031926,-0.35148682,1.0762632,1.2727681,0.80338785,-2.4691358,2.0,1.9047127,2.3808028,2.5159826,0.8173529,0.00013479202,-0.10551342,-0.017287943,1.7505227,1.5654362,0.97008026,0.15,1.9111885,0.5,0.053893348,9.2775828,2.8165982,33.761587,-0.01299056,-0.28989849,0.0023871692,0.28321756,0.010740209,1.3589324
33,1033000.0,6.6137855,1.6189731,4.9948123,-0.35051813,1.0793372,1.2794301,0.80147873,-2.4691358,2.0,1.9237938,2.430491,2.5086149,0.83227563,0.011630693,-0.12693947,0.01306493,1.7699702,1.5827414,0.96638103,0.15,1.9064093,0.5,0.053687835,9.3130967,2.7795502,33.761587,0.0009348549,-0.26435999,-0.0044213834,0.282514,-0.50956429,2.0083765
34,1034000.0,6.6225898,1.6232639,4.9993259,-0.34676819,1.0821978,1.278382,0.80976819,-2.4691358,2.0,1.9564646,2.4290162,2.5587957,0.88158179,0.0095895712,-0.030665408,0.0072137545,1.8010499,1.6156915,0.97119079,0.15,1.9110543,0.5,0.053955044,9.2669742,2.7896005,33.761587,-0.010715621,-0.27885176,0.00040384125,0.27381089,-0.05742719,2.2986631
35,1035000.0,6.6321202,1.6257178,5.0064024,-0.34712921,1.0838338,1.2832285,0.80694516,-2.4691358,2.0,1.9819492,2.4741365,2.5731307,0.89858048,-0.001237237,-0.097453886,-0.0069370223,1.8270764,1.6398843,0.97370971,0.15,1.9021807,0.5,0.054094984,9.2430012,2.7905144,33.761587,0.0079814582,-0.27880286,0.0021914283,0.29692383,0.26434544,3.1029655
36,1036000.0,6.6246317,1.6198368,5.004795,-0.34508588,1.079913,1.2837783,0.7968149,-2.4691358,2.0,1.9018105,2.4143442,2.4914435,0.79964384,0.014822669,-0.14686329,0.029555135,1.7488819,1.559599,0.96666238,0.15,1.9128107,0.5,0.053703465,9.3103861,2.7772048,33.761587,-0.0026242805,-0.28883934,-0.0065467953,0.27357528,1.434764,2.1348044
37,1037000.0,6.6309059,1.6331451,4.9977608,-0.35363679,1.0887854,1.286194,0.81465551,-2.4691358,2.0,2.0116556,2.4886312,2.5879745,0.95836119,-0.012174816,-0.094355897,0.016131836,1.855303,1.6688002,0.96813779,0.15,1.9139329,0.5,0.053785433,9.2961974,2.7615279,33.761587,0.0039696626,-0.28150031,0.0041817802,0.27809063,0.033137783,2.2923698
38,1038000.0,6.6338617,1.6217141,5.0121475,-0.34160512,1.0811646,1.2851239,0.79793604,-2.4691358,2.0,2.010257,2.4948924,2.5853436,0.95053501,-0.0030717076,-0.13710585,0.017202735,1.8571132,1.6676868,0.97227272,0.15,1.9134652,0.5,0.054015151,9.2566621,2.7958568,33.761587,-0.0064794667,-0.26317493,0.0093808403,0.28758331,0.26110294,2.6167762
39,1039000.0,6.6380372,1.6249182,5.013119,-0.34669644,1.0833007,1.2825507,0.80661296,-2.4691358,2.0,1.9482544,2.4383721,2.5348281,0.87156298,0.0054385537,-0.16234732,-0.015943616,1.7934453,1.6063701,0.96696819,0.15,1.9186319,0.5,0.053720455,9.3074417,2.8050075,33.761587,-0.0014843444,-0.28214364,0.0023202559,0.28974709,0.53401484,1.5590107
