,0,1,2,3
0,0.0,0.0,0.0,0.0
1,0.0701,0.0,0.0,0.0
2,0.1402,0.0,0.0,0.0
3,0.2103,0.0,0.0,0.0
4,0.2804,0.0,0.0,0.0
5,0.3505,0.0,0.0,0.0
6,0.4206,0.0,0.0,0.0
7,0.4907,0.0,0.0,0.0
8,0.5608,0.0,0.0,0.0
9,0.6309,0.0,0.0,0.0
10,0.701,0.0,0.0,0.0
11,0.7711,0.0201927,-0.0161669,5.87283
12,0.8412,-0.0126865,-0.00460041,1.55092
13,0.9113,0.0,0.0,0.0
14,0.9814,0.0,0.0,0.0
15,1.0515,0.0,0.0,0.0
16,1.1216,0.0,0.0,0.0
17,1.1917,0.0,0.0,0.0
18,1.2618,0.0,0.0,0.0
19,1.3319,0.0,0.0,0.0
20,1.402,0.0,0.0,0.0
21,1.4721,0.0,0.0,0.0
22,1.5422,-0.00386906,0.00655213,0.399216
23,1.6123,-0.0173275,0.0164138,8.57095
24,1.6824,-0.00267092,0.00386817,0.0666493
25,1.7525,-2.24417e-06,-1.81789e-06,3.62757e-05
26,1.8226,-2.24417e-06,-1.81789e-06,3.62757e-05
27,1.8927,-2.24417e-06,-1.81789e-06,3.62757e-05
28,1.9628,-2.24417e-06,-1.81789e-06,3.62757e-05
29,2.0329,-2.24417e-06,-1.81789e-06,3.62757e-05
30,2.103,-2.24417e-06,-1.81789e-06,3.62757e-05
31,2.1731,-2.24417e-06,-1.81789e-06,3.62757e-05
32,2.2432,-2.24417e-06,-1.81789e-06,3.62757e-05
33,2.3133,-0.00346596,-0.0011688,0.100745
34,2.3834,0.0481189,0.0333079,12.4475
35,2.4535,0.0237848,-0.00502879,2.31145
36,2.5236,-0.000771847,-0.000454248,0.998047
37,2.5937,-0.00178828,-0.000578825,1.00236
38,2.6638,-0.00302976,-0.00330284,1.02932
39,2.7339,-0.000752976,0.00150095,1.09943
40,2.804,-0.00348816,0.00320139,1.21688
41,2.8741,-0.00217446,0.00317529,1.28996
42,2.9442,0.0104159,0.0034445,1.28682
43,3.0143,0.00766932,0.00209109,1.24707
44,3.0844,0.00817945,0.00541266,1.21054
45,3.1545,0.00912244,0.00285625,1.19996
46,3.2246,0.0148665,0.00154561,1.19956
47,3.2947,0.0113753,0.0016346,1.18212
48,3.3648,0.00693043,-0.000537475,1.13688
49,3.4349,0.0172446,0.00368201,1.06152
50,3.505,0.0143946,0.00386262,1.00929
51,3.5751,0.0132913,0.00826325,1.00032
52,3.6452,0.0165161,0.00654233,1.01352
53,3.7153,0.0170807,0.00158643,1.04795
54,3.7854,0.00956967,0.00854585,1.07566
55,3.8555,0.0188706,0.0109853,1.10133
56,3.9256,0.0137347,0.00635625,1.10132
57,3.9957,0.00741316,0.00910559,1.09562
58,4.0658,0.018364,0.0109449,1.091
59,4.1359,0.0120005,0.0143508,1.08945
60,4.206,0.00982629,0.0126372,1.10245
61,4.2761,0.00935078,0.00930836,1.10814
62,4.3462,0.00753668,0.00793698,1.11271
63,4.4163,0.0122898,0.0038648,1.10214
64,4.4864,0.00608065,0.0166808,1.09086
65,4.5565,0.0121242,0.00846821,1.0902
66,4.6266,0.00301888,0.00946436,1.08933
67,4.6967,0.00702538,0.00893333,1.09725
68,4.7668,0.0091075,0.0135421,1.10963
69,4.8369,0.00810487,0.0108901,1.10884
70,4.907,0.00705152,0.0102102,1.10987
71,4.9771,0.00289693,0.0109022,1.11358
72,5.0472,0.00263375,0.0104197,1.10695
73,5.1173,0.00883962,0.00611904,1.1149
74,5.1874,0.0061015,0.0102055,1.11396
75,5.2575,0.00330213,-0.00119962,1.12094
76,5.3276,0.00408557,0.00425412,1.11769
77,5.3977,0.0033708,0.00341937,1.12674
78,5.4678,0.00942222,0.00606581,1.12067
79,5.5379,0.00130438,0.00130083,1.12367
80,5.608,0.0113677,-0.00233274,1.13052
81,5.6781,0.00607145,-8.15616e-05,1.1202
82,5.7482,0.003987,0.00188789,1.13074
83,5.8183,0.00413317,-0.0016811,1.12286
84,5.8884,0.0122111,-0.00224166,1.13659
85,5.9585,0.00351512,-0.00699462,1.13738
86,6.0286,0.0106204,-0.0129061,1.14003
87,6.0987,0.00835698,-0.00997179,1.13732
88,6.1688,0.00786573,-0.00119282,1.13473
89,6.2389,0.00944235,-0.00344189,1.14293
90,6.309,0.0147738,-0.0105188,1.13975
91,6.3791,0.0101486,-0.0056304,1.13795
92,6.4492,0.00992725,-0.00361278,1.14129
93,6.5193,0.0116928,-0.00268561,1.14553
94,6.5894,0.0182769,-0.00380454,1.13836
95,6.6595,0.0165662,-0.0112325,1.13806
96,6.7296,0.0161966,-0.00534062,1.12581
97,6.7997,0.0133335,-0.00777748,1.14313
98,6.8698,0.0152825,-0.00777413,1.13467
99,6.9399,0.0116002,-0.00985217,1.13981
100,7.01,0.0158277,-0.000923828,1.13146
101,7.0801,0.0171851,-0.000850962,1.14063
102,7.1502,0.0204333,-0.00393909,1.14252
103,7.2203,0.0249454,-0.00953836,1.1385
104,7.2904,0.0219313,-0.00434513,1.14328
105,7.3605,0.0246276,0.00135342,1.11853
106,7.4306,0.0223851,-0.0030604,1.12338
107,7.5007,0.0324665,-0.0138552,1.13148
108,7.5708,0.0273536,-0.00564147,1.12689
109,7.6409,0.0240688,-0.00557661,1.12709
110,7.711,0.0264978,-0.0094009,1.11788
111,7.7811,0.0280277,-0.00160262,1.11744
112,7.8512,0.0314567,-0.0101652,1.1115
113,7.9213,0.0313968,-0.00235894,1.10994
114,7.9914,0.0339209,-0.00316707,1.12033
115,8.0615,0.0295174,-0.00190625,1.11587
116,8.1316,0.0271311,-0.00429819,1.11227
117,8.2017,0.035416,-0.010266,1.10355
118,8.2718,0.022375,-0.00153731,1.0995
119,8.3419,0.0248369,-0.00811463,1.10965
120,8.412,0.0209834,-0.00634386,1.10052
121,8.4821,0.0191777,-0.00785024,1.10699
122,8.5522,0.0174691,-0.00676106,1.08477
123,8.6223,0.0189566,-0.0132657,1.0957
124,8.6924,0.0226783,-0.0127253,1.09491
125,8.7625,0.0158637,-0.0129045,1.08752
126,8.8326,0.00990364,-0.0110315,1.08153
127,8.9027,0.0140079,-0.0100611,1.08054
128,8.9728,0.011587,-0.0111075,1.07181
129,9.0429,0.00926686,-0.00944474,1.07389
130,9.113,0.00626148,-0.00916166,1.07086
131,9.1831,0.0117673,-0.0130055,1.07041
132,9.2532,0.0116982,-0.00492133,1.07053
133,9.3233,0.00380278,-0.0136222,1.05555
134,9.3934,0.00912084,-0.00614974,1.05277
135,9.4635,-0.00415469,-0.0113567,1.04315
136,9.5336,0.00188056,-0.0119945,1.03626
137,9.6037,0.00495499,-0.0107859,1.03892
138,9.6738,0.00815787,-0.00985285,1.02659
139,9.7439,0.00481346,-0.0101555,1.01864
140,9.814,-0.00545127,-0.00923898,1.01773
141,9.8841,0.00418715,-0.00346602,1.00679
142,9.9542,0.0049489,-0.00777484,1.00202
143,10.0243,0.00589449,-0.00796386,0.998887
