,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
16,1016000.0,11.881261,1.8649886,10.016273,-0.16755711,1.2436019,1.7004914,0.93997604,5.1613938,7.5971384,7.5295708,0.35747219,0.032087741,-0.14675517,-0.011032164,4.9551755,4.9130977,0.0,0.0,0.0,0.0,0.42598818,0.068978418,0.075,1.8390205,0.1574769,6.3501379,30.801768,0.015318168,-0.17015337,-0.033006604,0.24529294,-0.18864972,-1.5921099,0.015318168,-0.17015337,-0.033006604,0.24529294
17,1017000.0,11.897452,1.8715057,10.025946,-0.13548447,1.2479476,1.7447998,0.91772585,5.039279,7.4899143,7.5060922,0.12183046,0.030335799,-0.11787406,-0.0103753,4.8379421,4.7845132,0.0,0.0,-0.27271459,3.810946,0.039585636,0.068978418,0.075,1.9095208,0.15016902,6.6591633,30.801768,0.014376919,-0.20136437,0.02077783,0.2077151,1.3146858,-3.348994,0.014376919,-0.20136437,0.02077783,0.2077151
18,1018000.0,11.89229,1.8782898,10.014,-0.14849814,1.2524713,1.7321172,0.93370308,5.1888005,7.6230424,7.6061777,0.33718153,0.025178426,-0.12332559,0.017458648,4.9839585,4.9358866,0.0,0.0,-2.2050668,0.65245632,-0.041233642,0.068978418,0.075,1.8312669,0.14521893,6.8861546,30.801768,0.0067191064,-0.12537532,-0.0016789619,0.17541983,-0.25638473,4.9980738,0.0067191064,-0.12537532,-0.0016789619,0.17541983
19,1019000.0,11.946928,1.8847368,10.062191,-0.14119615,1.2567702,1.7443379,0.93273118,5.3150538,7.766443,7.6584515,0.52026708,-0.03825568,0.15384295,0.048120462,5.110425,5.0603555,0.0,0.0,0.0,0.0,-0.052615436,0.068978418,0.075,1.7919855,0.1497447,6.6780328,30.801768,0.0051495808,-0.18842095,-0.0084286596,0.20325403,-3.2734337,1.2902709,0.0051495808,-0.18842095,-0.0084286596,0.20325403
20,1020000.0,11.944227,1.8963784,10.047849,-0.14094091,1.2645331,1.741306,0.94768138,5.0917104,7.5201942,7.5122695,0.24266747,0.035246475,-0.18463691,-0.065475967,4.8838016,4.8374547,0.0,0.0,0.17342822,0.53472178,0.101178,0.068978418,0.075,1.8572101,0.15518249,6.444026,30.801768,-0.0041291721,-0.2364287,0.0056912579,0.20659075,-2.4241979,-1.5916706,-0.0041291721,-0.2364287,0.0056912579,0.20659075
21,1021000.0,12.032227,1.929596,10.102631,-0.14154891,1.286683,1.7920213,0.9508277,5.1143245,7.4815851,7.5202549,0.34113337,0.015988607,-0.075295433,-0.021415171,4.9057255,4.8526637,0.0,0.0,-0.42342773,1.1949459,0.68563008,0.068978418,0.075,1.8709103,0.15115097,6.6159019,30.801768,0.022374294,-0.17683695,0.010282233,0.21588556,0.41346777,-5.0149195,0.022374294,-0.17683695,0.010282233,0.21588556
22,1022000.0,11.996629,1.9393626,10.057266,-0.12640407,1.2931955,1.8202156,0.94291221,5.3404776,7.7760382,7.6739852,0.57140932,0.00037303013,-0.28117534,-0.015751699,5.1336151,5.0747,0.0,0.0,-0.8076555,3.362332,0.13831186,0.068978418,0.075,1.881554,0.14649546,6.8261501,30.801768,-0.00017524584,-0.14135267,0.0084731322,0.17410306,1.7970651,6.6568463,-0.00017524584,-0.14135267,0.0084731322,0.17410306
23,1023000.0,11.980471,1.9277119,10.052759,-0.14112841,1.2854266,1.8172281,0.93195811,4.9766868,7.4339413,7.4258975,0.070221556,0.0035112032,-0.09759479,-0.077512704,4.7722275,4.7113454,0.0,0.0,-0.65625954,0.81033296,0.24820906,0.068978418,0.075,1.9016139,0.14757146,6.7763782,30.801768,-0.013416909,-0.22730039,-0.031486893,0.24425322,3.1175954,-1.5043044,-0.013416909,-0.22730039,-0.031486893,0.24425322
24,1024000.0,12.05401,1.9420898,10.11192,-0.14985592,1.295014,1.8200546,0.94604886,5.309117,7.7706505,7.6426935,0.51400708,0.01520505,0.031560412,-0.0075627613,5.1015664,5.043363,0.0,0.0,0.0,0.0,0.46395212,0.068978418,0.075,1.8383149,0.15312054,6.5308025,30.801768,0.026984182,-0.21359652,-0.030766701,0.21810342,-1.4923991,4.0363775,0.026984182,-0.21359652,-0.030766701,0.21810342
25,1025000.0,12.048688,1.9468288,10.101859,-0.14783562,1.2981741,1.8027803,0.96281023,5.1605727,7.554708,7.5339158,0.39309439,0.0052350547,-0.054584236,0.12908844,4.9493449,4.8973409,0.0,0.0,0.0,0.0,-0.065638811,0.068978418,0.075,1.8518851,0.15225936,6.5677406,30.801768,0.014597006,-0.17478652,-0.025118955,0.20146378,-1.6754849,5.1249615,0.014597006,-0.17478652,-0.025118955,0.20146378
26,1026000.0,12.008652,1.9147337,10.093918,-0.13760756,1.2767726,1.8267949,0.91117396,5.0566551,7.4768376,7.5060777,0.18704988,-0.0079169495,-0.22254551,0.07463118,4.8567556,4.7899168,0.0,0.0,0.28996216,2.0869917,0.032452796,0.068978418,0.075,1.8319942,0.14730165,6.7887903,30.801768,0.008411095,-0.21013119,-0.0071574787,0.16968087,1.7748095,-5.4979019,0.008411095,-0.21013119,-0.0071574787,0.16968087
27,1027000.0,12.029053,1.9192308,10.109823,-0.12800152,1.2797713,1.7715557,0.95293438,5.2908289,7.636839,7.6395877,0.59606001,-0.027842724,-0.047876564,-0.16141385,5.0817677,5.0321564,0.0,0.0,0.71541619,0.81252292,-0.48379219,0.068978418,0.075,1.8828153,0.14708221,6.7989189,30.801768,-0.021263128,-0.23804469,0.0017526741,0.24208353,0.66476168,-1.2720901,-0.021263128,-0.23804469,0.0017526741,0.24208353
28,1028000.0,12.049163,1.9559814,10.093182,-0.13948298,1.3042772,1.8365124,0.95052703,5.1940212,7.5632366,7.6924381,0.32638891,0.062577685,0.10735429,-0.043183096,4.9854882,4.925864,0.0,0.0,-0.34154867,2.3939104,0.029134993,0.068978418,0.075,1.8827093,0.1509871,6.6230824,30.801768,0.00015773701,-0.16146408,-0.0048440984,0.20843752,-1.3539372,3.0101478,-0.00016547501,-0.16102965,-0.0048440984,0.20843752
29,1029000.0,12.084938,1.9796054,10.105332,-0.15299768,1.32003,1.8600726,0.96108936,5.2152414,7.5488952,7.6045836,0.49224544,0.01792728,-0.11028844,0.018879076,5.0043911,4.9436441,0.0,0.0,-0.31937537,0.77177296,0.043311855,0.068978418,0.075,1.8578439,0.15468036,6.464945,30.801768,0.0025238739,-0.24841128,-0.010839625,0.19140873,1.7642418,1.5163087,0.0025238739,-0.24841128,-0.010839625,0.19140873
30,1030000.0,12.076562,1.9562379,10.120324,-0.12596901,1.3044482,1.8564789,0.93752302,5.2117899,7.6493101,7.6598092,0.3262503,0.01846036,-0.10002046,-0.096526888,5.0061097,4.9407173,0.0,0.0,0.0,0.0,0.0090175742,0.068978418,0.075,1.8444544,0.14977898,6.6765043,30.801768,0.022659375,-0.1461583,-0.021810379,0.18542856,-0.86752019,2.2078927,0.022659375,-0.1461583,-0.021810379,0.18542856
31,1031000.0,12.068648,1.9613462,10.107302,-0.14809236,1.3078545,1.8462769,0.94998775,5.3595358,7.6964039,7.7282728,0.65393083,0.013897513,0.0066959262,0.084179382,5.1511211,5.0899529,0.0,0.0,0.64715973,3.0154562,-0.13870798,0.068978418,0.075,1.8483496,0.14668898,6.8171448,30.801768,0.030223477,-0.19784758,-0.007841771,0.18986847,1.5934995,3.7388587,0.030223477,-0.19784758,-0.007841771,0.18986847
32,1032000.0,12.04645,1.9621438,10.084306,-0.13824587,1.3083863,1.8602154,0.94159679,5.1132933,7.5553727,7.5727903,0.21171695,0.028293826,-0.19509326,0.042656061,4.9067195,4.8416752,0.0,0.0,0.89169667,0.42611716,0.14092943,0.068978418,0.075,1.8496478,0.14763521,6.7734518,30.801768,0.015019712,-0.20770593,-0.00044542133,0.24759588,0.52106737,2.4020722,0.015019712,-0.20770593,-0.00044542133,0.24759588
33,1033000.0,12.006088,1.9200267,10.086061,-0.14231931,1.2803021,1.8612988,0.8940894,5.4436625,7.7661566,7.793431,0.77139994,0.047838713,-0.29295469,-0.061176739,5.2475112,5.1718862,0.0,0.0,0.11964014,0.2658514,-0.041111244,0.068978418,0.075,1.8928977,0.14769948,6.7705046,30.801768,0.029073106,-0.21031799,-0.035529694,0.21584424,1.6139262,5.4344545,0.029073106,-0.21031799,-0.035529694,0.21584424
34,1034000.0,12.096834,1.9643727,10.132462,-0.13828469,1.3098726,1.8184817,0.97184907,5.0915688,7.4894851,7.5371512,0.24807007,0.030813993,-0.014772713,0.065295879,4.878358,4.8260444,0.0,0.0,0.0,0.0,0.011430033,0.068978418,0.075,1.881062,0.14824384,6.7456427,30.801768,-0.012459609,-0.20612065,-0.011224825,0.13443811,2.6236604,-2.9457018,-0.012459609,-0.20612065,-0.0112255,0.13440739
35,1035000.0,12.053001,1.9777259,10.075275,-0.13835458,1.3187767,1.8667757,0.95454023,5.3085244,7.7150599,7.6381957,0.57231763,0.0063013882,-0.1700582,0.032301573,5.0991109,5.0359484,0.0,0.0,-1.2757383,0.46729405,0.23264158,0.068978418,0.075,1.8748629,0.14921902,6.7015587,30.801768,-0.015432683,-0.25805812,-0.027204543,0.19470064,0.25626156,1.2783983,-0.015432683,-0.25805812,-0.027204543,0.19470064
36,1036000.0,12.056623,1.9439377,10.112685,-0.14883796,1.2962463,1.8744214,0.91191747,4.9572899,7.3521828,7.4681431,0.051543871,0.033678279,-0.010746884,0.032841499,4.7572273,4.6835975,0.0,0.0,-0.18175239,0.63660684,-0.29647922,0.068978418,0.075,1.9342669,0.1506412,6.6382904,30.801768,-0.0045026054,-0.23494414,-0.021163864,0.17704616,-2.3649689,4.8057004,-0.0045026054,-0.23494414,-0.021163864,0.17704616
37,1037000.0,12.082142,1.9686813,10.113461,-0.14534812,1.3127457,1.882055,0.93432361,5.4726874,7.8384319,7.8019126,0.7777177,0.047725162,0.02905347,-0.025836427,5.2677092,5.1978804,0.0,0.0,0.96917808,1.0563542,0.10401574,0.068978418,0.075,1.9293395,0.1480684,6.7536356,30.801768,-0.0098800964,-0.24049011,0.0012564795,0.23213077,2.0363644,7.4818195,-0.0098800964,-0.24049011,0.0012564795,0.23213077
38,1038000.0,12.114382,1.9808678,10.133515,-0.13798419,1.3208718,1.8877585,0.9440652,5.2212019,7.6582275,7.563914,0.44146417,0.016653349,-0.16794946,-0.055206448,5.0140865,4.945562,0.0,0.0,0.91512621,1.0367167,0.11770521,0.068978418,0.075,1.9215968,0.14602362,6.8482071,30.801768,0.020332651,-0.1732022,-0.0019895208,0.17929566,0.30469802,0.40355546,0.020340839,-0.17313863,-0.0019895208,0.17929566
39,1039000.0,12.102218,1.9701136,10.132104,-0.13642744,1.3137007,1.8681074,0.94519764,5.1590628,7.4844558,7.593901,0.3988317,-0.018056533,-0.07466986,0.002422218,4.951699,4.8862924,0.0,0.0,1.6334348,2.2791508,0.19938062,0.068978418,0.075,1.927206,0.14727783,6.7898882,30.801768,0.023252281,-0.1900948,0.0045800586,0.17535263,-0.32258132,4.0835513,0.023252281,-0.1900948,0.0045800586,0.17535263
40,1040000.0,12.128523,2.0007923,10.127731,-0.13169873,1.3341578,1.9057467,0.95422646,5.3146559,7.6891996,7.7343056,0.52046253,-0.0091958697,0.038984735,0.024037202,5.1053113,5.0363896,0.0,0.0,-0.05269519,1.0114315,0.0045175536,0.068978418,0.075,1.8680972,0.15105493,6.6201085,30.801768,0.025299397,-0.22877952,-0.013456637,0.20608941,-1.5161978,3.7283349,0.025299397,-0.22877952,-0.013456637,0.20608941
41,1041000.0,12.116021,1.9733767,10.142644,-0.15940938,1.3158766,1.8716071,0.94649324,5.3600601,7.6573336,7.7711991,0.65164754,0.0099225029,-0.41052344,0.0016776931,5.152412,5.0867786,0.0,0.0,0.62942664,0.33073978,0.39003699,0.068978418,0.075,1.9458418,0.15103639,6.620921,30.801768,0.0081840966,-0.20527254,-0.010330913,0.21623679,1.656024,2.2230566,0.0081840966,-0.20527254,-0.010330913,0.21623679
42,1042000.0,12.089769,1.9428007,10.146968,-0.12569647,1.2954881,1.8225892,0.94515166,5.0771649,7.5221606,7.50969,0.19964418,-0.00069125135,0.12819919,0.029742464,4.8698112,4.8110408,0.0,0.0,0.0,0.0,-0.4458066,0.068978418,0.075,1.9149545,0.14674306,6.8146322,30.801768,-0.0089808078,-0.15652568,0.012166773,0.21514542,-0.016010044,2.5403539,-0.0089808078,-0.15652568,0.012166773,0.21514542
43,1043000.0,12.101564,2.0063745,10.09519,-0.12931008,1.33788,1.8509288,0.9969119,5.1854519,7.5540991,7.575755,0.42650172,0.0075013129,-0.26984949,-0.038554502,4.9667427,4.9151898,0.0,0.0,0.58389335,0.10733164,0.020572211,0.068978418,0.075,1.8293029,0.1446421,6.9136166,30.801768,-0.010060222,-0.20491935,0.019890723,0.18035302,5.3632703,4.6100109,-0.010134709,-0.20452626,0.019890723,0.18035302
44,1044000.0,12.020079,1.9156059,10.104473,-0.14342258,1.2773542,1.8111768,0.92253754,5.1987416,7.5521213,7.542064,0.50203938,0.012693589,0.084005264,0.048200157,4.996349,4.9342838,0.0,0.0,0.88361724,0.25551829,-0.04892976,0.068978418,0.075,1.8155748,0.14682343,6.8109019,30.801768,0.023414366,-0.18058812,-0.017935099,0.23819205,-2.1603126,-0.4924131,0.023304011,-0.18037133,-0.017935099,0.23819205
45,1045000.0,12.073946,1.9474622,10.126483,-0.1396585,1.2985965,1.8705174,0.91843105,4.9582294,7.4475062,7.4341978,-0.0070159238,0.032224142,-0.13302345,0.15133878,4.7567378,4.685107,0.0,0.0,1.6486491,1.567056,-0.73665329,0.068978418,0.075,1.8624868,0.14987931,6.6720352,30.801768,0.0022648333,-0.18832886,-0.032353055,0.19119785,-1.8784341,-4.9590731,0.0022648333,-0.18832886,-0.032353055,0.19119785
46,1046000.0,12.044584,1.9771473,10.067437,-0.14211183,1.3183909,1.9050339,0.92843443,5.3531752,7.7009442,7.7401728,0.61840871,-0.022132698,-0.052801332,0.040006632,5.149489,5.075013,0.0,0.0,-0.87843264,1.2902402,0.08074103,0.068978418,0.075,1.8616649,0.15121235,6.6132166,30.801768,-0.0083798658,-0.25156386,0.0043438485,0.16416096,-0.2781794,3.8308173,-0.0083798658,-0.25156386,0.0043389568,0.16304421
47,1047000.0,12.075727,1.9755841,10.100143,-0.14880252,1.3173485,1.8798077,0.94348737,5.4396992,7.6953659,7.7731729,0.85055885,-0.016730443,-0.24377018,-0.0583278,5.2327106,5.1652203,0.0,0.0,0.0,0.0,0.054594342,0.068978418,0.075,1.8764869,0.14978942,6.6760388,30.801768,0.011808139,-0.20625127,0.0058094788,0.23244246,2.3803991,5.2130446,0.011808139,-0.20625127,0.0058094788,0.23244246
48,1048000.0,12.099101,1.9751523,10.123949,-0.1402068,1.3170606,1.8635209,0.95384749,5.1115179,7.5247915,7.5464025,0.26335968,-0.033175692,-0.043787335,0.18055792,4.9022564,4.8394171,0.0,0.0,-0.12109821,1.242634,0.17326712,0.068978418,0.075,1.8623683,0.14690701,6.8070269,30.801768,0.010304318,-0.18677387,0.0077121532,0.20352725,-2.5875694,-5.1909361,0.010331956,-0.18557048,0.0077121532,0.20352725
49,1049000.0,12.047085,1.9571285,10.089957,-0.13409599,1.3050421,1.8346114,0.95306643,5.3204846,7.7361974,7.6800789,0.54517762,-0.0042299409,-0.29963565,0.063455156,5.1113945,5.0526051,0.0,0.0,-1.1268917,0.55506015,-0.41491157,0.068978418,0.075,1.8469686,0.14567531,6.8645813,30.801768,-0.0048724338,-0.19063591,-0.024672417,0.21321563,4.2453103,1.5892071,-0.0048724338,-0.19063591,-0.024672417,0.21321563
50,1050000.0,12.04723,1.9681072,10.079122,-0.14635988,1.3123628,1.8722688,0.94019912,5.2758282,7.6334264,7.6282003,0.5658578,0.012301142,-0.021138265,0.075570374,5.069561,5.0024501,0.0,0.0,-0.12261314,2.1128593,0.15140839,0.068978418,0.075,1.9120919,0.14683398,6.8104126,30.801768,-0.0059468241,-0.16370205,-0.026135897,0.13814444,1.8954341,3.3493629,-0.0059468241,-0.16370205,-0.026135897,0.13814444
51,1051000.0,12.085559,1.9751706,10.110389,-0.13240941,1.3170729,1.8900968,0.93618014,5.0282065,7.4651945,7.4755474,0.14387772,0.019446741,0.19621737,0.05880959,4.822821,4.7522253,0.0,0.0,0.93759136,3.3834634,0.01960426,0.068978418,0.075,1.9287349,0.15045511,6.6465008,30.801768,-0.0096612663,-0.20440475,0.024107542,0.1698973,-0.96712951,-0.20997805,-0.0096612663,-0.20440475,0.024107542,0.1698973
52,1052000.0,12.093341,1.9493066,10.144034,-0.13168987,1.2998263,1.8548043,0.9309379,5.282891,7.6171991,7.6311715,0.60030254,-0.019674409,-0.37163196,0.10632007,5.0786556,5.012063,0.0,0.0,-0.42302152,0.6399636,0.26618564,0.068978418,0.075,1.9252237,0.14820958,6.747202,30.801768,0.022178363,-0.206773,0.012320309,0.24268611,3.0724642,2.3347002,0.022178363,-0.206773,0.012320309,0.24268611
53,1053000.0,12.115778,1.9661267,10.149651,-0.12557393,1.3110422,1.8860534,0.92882461,5.1436342,7.5540452,7.5344901,0.34236726,-0.0067829472,-0.15358224,0.040836234,4.9398624,4.8682433,0.0,0.0,-0.52410062,1.4403022,0.029144752,0.068978418,0.075,1.9244357,0.14459382,6.9159247,30.801768,0.023219222,-0.1538658,-0.0029345172,0.19668792,-0.15887804,0.049091588,0.023219222,-0.1538658,-0.0029345172,0.19668792
54,1054000.0,12.10155,2.0021069,10.099443,-0.14155387,1.3350343,1.9103176,0.95264456,5.3016338,7.7069927,7.6826419,0.51526673,0.045938908,-0.064662986,-0.047170067,5.0926362,5.0227,0.0,0.0,-0.062731136,0.80065626,0.07296728,0.068978418,0.075,1.8250189,0.14740989,6.7838052,30.801768,0.0078823813,-0.24452526,-0.019248569,0.21684674,0.61039349,-0.23737214,0.008844206,-0.2432871,-0.019248569,0.21684674
55,1055000.0,12.10028,1.9712394,10.129041,-0.13405914,1.3144514,1.8642878,0.94899037,5.1561915,7.6562611,7.5369293,0.27538405,0.02269548,-0.33968687,-0.029273646,4.9479955,4.8839787,0.0,0.0,-0.04863405,1.0010726,0.068924516,0.068978418,0.075,1.8592917,0.15079082,6.6317035,30.801768,0.009173068,-0.25044085,-0.0048901347,0.30033287,1.034285,-2.8891853,0.009173068,-0.25044085,-0.0048901347,0.30033287
56,1056000.0,12.096704,1.9565827,10.140121,-0.13798969,1.3046781,1.8721896,0.92744973,5.1057614,7.402817,7.6007631,0.31370402,0.0025232649,-0.23821066,0.057852246,4.9022912,4.8323948,0.0,0.0,-0.29393319,1.2631525,0.022207495,0.068978418,0.075,1.8404607,0.148057,6.7541553,30.801768,0.0083626388,-0.1710791,0.015648866,0.22877378,-0.41677189,0.61038694,0.0083626388,-0.1710791,0.015648866,0.22877378
57,1057000.0,12.093288,2.0036913,10.089597,-0.14494528,1.3360909,1.8830561,0.97254873,5.2278309,7.6509627,7.5896242,0.44290585,-0.035912034,-0.087279764,0.04187993,5.0144666,4.9528777,0.0,0.0,-1.2949199,1.1509484,-0.08815238,0.068978418,0.075,1.823384,0.14705887,6.7999979,30.801768,-0.0030255462,-0.1894905,-0.016213151,0.19299095,-0.61332934,4.8301224,-0.0030255462,-0.1894905,-0.016213151,0.19299095
58,1058000.0,12.057778,1.9728817,10.084896,-0.14044515,1.3155465,1.8619732,0.95235529,5.1497689,7.5356722,7.5751004,0.33853418,0.021514106,-0.37691434,0.001812732,4.9408348,4.8778941,0.0,0.0,-0.091268707,1.623206,-0.16408558,0.068978418,0.075,1.8886713,0.14611623,6.8438665,30.801768,0.027217228,-0.22390686,-0.036255614,0.18141121,1.8273727,0.83627292,0.027217228,-0.22390686,-0.036255614,0.18141121
59,1059000.0,12.072817,1.9719361,10.100881,-0.15897852,1.314916,1.8775702,0.94092411,5.4293001,7.7664226,7.7433312,0.77814644,-0.0037472793,0.07808377,0.007165053,5.2228738,5.1551479,0.0,0.0,1.7307016,2.784619,0.59353216,0.068978418,0.075,1.9198253,0.14794832,6.7591168,30.801768,0.00058080283,-0.21866222,-0.015282445,0.2577334,-2.1640429,11.455213,0.00058080283,-0.21866222,-0.015282445,0.2577334
