,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,300000.0,4.2854583,1.2582853,3.027173,-0.12923353,0.83929953,1.0160894,0.75817381,-0.61728395,0.5,2.7633846,4.0967412,4.1618784,0.03153412,0.0055799525,-0.24019656,-0.04796204,2.5951824,2.6591164,0.12443755,0.05,1.6280553,0.5,0.020739591,24.108479,2.4979209,29.186165,-0.012257376,-0.071776817,0.0050028598,0.040503126,-0.056264758,3.4572191
1,301000.0,4.2861764,1.2468163,3.0393601,-0.11379673,0.83164948,0.99414001,0.75713197,-0.61728395,0.5,2.5590187,3.9650201,3.9596355,-0.24759962,-0.0099183523,0.078748572,-0.048947013,2.3910477,2.4570029,0.12722498,0.05,1.6166195,0.5,0.021204164,23.580274,2.4761073,29.186165,0.006652735,-0.056983423,0.0316659,0.10036236,2.5060555,2.1962106
2,302000.0,4.2557173,1.2534633,3.0022539,-0.12054622,0.8360832,1.0135314,0.75465048,-0.61728395,0.5,2.7447389,4.0970955,4.1321154,0.0050057142,0.011782534,0.014959693,-0.066395995,2.5773184,2.6407332,0.1306425,0.05,1.6246613,0.5,0.02177375,22.963431,2.4737864,29.186165,-0.0012676998,-0.053209347,0.027596114,0.14983351,2.6479443,1.1760525
3,303000.0,4.3503896,1.3096665,3.0407231,-0.13604977,0.87357174,1.0911641,0.77359935,-0.61728395,0.5,2.8414476,4.1879182,4.1856005,0.15082401,-0.019680552,0.081180749,-0.18075838,2.6698232,2.7294754,0.13281519,0.05,1.6142144,0.5,0.022135865,22.587778,2.4871608,29.186165,0.0044511174,-0.087828297,0.048461872,0.17539023,-0.71600002,-5.5481655
4,304000.0,4.2620993,1.2265505,3.0355488,-0.12496712,0.81813185,0.94956305,0.75797034,-0.61728395,0.5,2.6544048,4.0364776,4.0298819,-0.1031452,0.0060738815,0.094238517,0.091152753,2.4862478,2.5569633,0.13564917,0.05,1.6231393,0.5,0.022608195,22.115874,2.5005512,29.186165,-0.029487339,-0.13439667,0.0034931981,0.090175317,-3.302317,-6.1787317
5,305000.0,4.3027118,1.2455106,3.0572012,-0.11217296,0.83077858,0.98699825,0.75916097,-0.61728395,0.5,2.7658663,4.121291,4.1393981,0.036909908,-0.045584787,0.0099825866,0.0014807816,2.5974452,2.6645834,0.13850487,0.05,1.626154,0.5,0.023084146,21.659888,2.4855886,29.186165,-0.017200746,-0.052736379,0.014331461,0.13252039,-1.7614269,-0.19607707
6,306000.0,4.3077097,1.2659812,3.0417284,-0.12086937,0.84443286,1.0673065,0.74199511,-0.61728395,0.5,2.9400605,4.2541745,4.252634,0.31337305,-0.0095853555,0.030621222,0.050222894,2.7754477,2.8305366,0.14084946,0.05,1.6721646,0.5,0.02347491,21.299336,2.4980622,29.186165,0.013108624,-0.092732084,0.016643125,0.15638802,-3.3795321,7.1396376
7,307000.0,4.2643538,1.2536886,3.0106651,-0.12113793,0.83623347,0.98405452,0.76850484,-0.61728395,0.5,2.5749298,3.9118844,4.0681271,-0.25522191,0.028549285,0.13830695,-0.010843004,2.4044357,2.473949,0.14239967,0.05,1.6672537,0.5,0.023733278,21.067464,2.4984927,29.186165,-0.0057999739,-0.069745557,-0.023208651,0.12128061,-0.50433428,2.8220834
8,308000.0,4.2800201,1.2272533,3.0527668,-0.14289458,0.81860062,0.98875772,0.74052688,-0.61728395,0.5,2.8161881,4.1725609,4.1341702,0.14183318,0.025529932,0.0023513189,0.074100767,2.651901,2.7147246,0.14356448,0.05,1.6502022,0.5,0.023927414,20.896533,2.4769242,29.186165,-0.0065184345,-0.1055186,-0.018955761,0.1435609,3.8720104,-3.9378931
9,309000.0,4.3004251,1.2646083,3.0358168,-0.13365842,0.8435171,1.0332213,0.75642112,-0.61728395,0.5,3.0035611,4.3177634,4.2470493,0.4458706,0.0045085133,-0.15451134,0.075673058,2.8357478,2.8975349,0.14556791,0.05,1.6326236,0.5,0.024261318,20.608938,2.4871009,29.186165,-0.0058388261,-0.11143298,0.01939689,0.13478533,3.6387705,-4.7176005
10,310000.0,4.3436412,1.2920411,3.0516,-0.12770201,0.86181531,1.1041575,0.75038585,-0.61728395,0.5,2.4411624,3.8926625,3.8764587,-0.44563407,0.017843788,-0.16360972,-0.013533906,2.274688,2.3278569,0.14748389,0.05,1.6179143,0.5,0.024580649,20.341204,2.5012799,29.186165,-0.02194716,-0.07153318,-0.025326512,0.13877918,0.95672695,-2.9224317
