,0,1,2,3
0,0.0,0.0,0.0,0.0
1,0.0304035,0.0,0.0,0.0
2,0.060807,0.0,0.0,0.0
3,0.0912105,0.0,0.0,0.0
4,0.121614,0.0,0.0,0.0
5,0.152018,0.0,0.0,0.0
6,0.182421,0.0,0.0,0.0
7,0.212825,0.0,0.0,0.0
8,0.243228,0.0,0.0,0.0
9,0.273632,0.0,0.0,0.0
10,0.304035,0.0,0.0,0.0
11,0.334439,0.0,0.0,0.0
12,0.364842,0.0,0.0,0.0
13,0.395246,0.0,0.0,0.0
14,0.425649,0.0,0.0,0.0
15,0.456053,0.0,0.0,0.0
16,0.486456,0.0,0.0,0.0
17,0.51686,0.0,0.0,0.0
18,0.547263,0.0,0.0,0.0
19,0.577667,0.0,0.0,0.0
20,0.60807,0.0,0.0,0.0
21,0.638474,0.0,0.0,0.0
22,0.668877,0.0,0.0,0.0
23,0.699281,0.0,0.0,0.0
24,0.729684,3.51551e-05,-3.39436e-05,0.000917537
25,0.760088,-0.00504656,-0.00412899,1.26912
26,0.790491,0.0110955,0.0220543,20.2509
27,0.820895,0.00108685,-0.00697059,5.39412
28,0.851298,0.00428245,-0.000936822,0.534777
29,0.881702,0.000314478,2.62387e-05,0.0126115
30,0.912105,1.58849e-05,8.96326e-06,2.01455e-05
31,0.942509,0.0,0.0,0.0
32,0.972912,0.0,0.0,0.0
33,1.00332,0.0,0.0,0.0
34,1.03372,0.0,0.0,0.0
35,1.06412,0.0,0.0,0.0
36,1.09453,0.0,0.0,0.0
37,1.12493,0.0,0.0,0.0
38,1.15533,0.0,0.0,0.0
39,1.18574,0.0,0.0,0.0
40,1.21614,0.0,0.0,0.0
41,1.24654,0.0,0.0,0.0
42,1.27695,0.0,0.0,0.0
43,1.30735,0.0,0.0,0.0
44,1.33775,0.0,0.0,0.0
45,1.36816,0.0,0.0,0.0
46,1.39856,0.0,0.0,0.0
47,1.42897,0.0,0.0,0.0
48,1.45937,0.0,0.0,0.0
49,1.48977,0.0,0.0,0.0
50,1.52018,-0.000180716,-9.66738e-05,0.00538339
51,1.55058,-0.0015176,-0.00170027,1.45707
52,1.58098,-0.00582704,-0.00430953,14.98
53,1.61139,0.00887669,-0.004824,8.40714
54,1.64179,-0.000962216,0.00434145,1.90313
55,1.67219,-0.000796343,-0.00138816,0.151989
56,1.7026,0.00018986,0.000364474,0.00460239
57,1.733,-1.49969e-05,2.93716e-07,9.80236e-05
58,1.7634,-1.49969e-05,2.93716e-07,9.80236e-05
59,1.79381,-1.49969e-05,2.93716e-07,9.80236e-05
60,1.82421,-1.49969e-05,2.93716e-07,9.80236e-05
61,1.85461,-1.49969e-05,2.93716e-07,9.80236e-05
62,1.88502,-1.49969e-05,2.93716e-07,9.80236e-05
63,1.91542,-1.49969e-05,2.93716e-07,9.80236e-05
64,1.94582,-1.49969e-05,2.93716e-07,9.80236e-05
65,1.97623,-1.49969e-05,2.93716e-07,9.80236e-05
66,2.00663,-1.49969e-05,2.93716e-07,9.80236e-05
67,2.03704,-1.49969e-05,2.93716e-07,9.80236e-05
68,2.06744,-1.49969e-05,2.93716e-07,9.80236e-05
69,2.09784,-1.49969e-05,2.93716e-07,9.80236e-05
70,2.12825,-1.49969e-05,2.93716e-07,9.80236e-05
71,2.15865,-1.49969e-05,2.93716e-07,9.80236e-05
72,2.18905,-1.49969e-05,2.93716e-07,9.80236e-05
73,2.21946,-1.49969e-05,2.93716e-07,9.80236e-05
74,2.24986,-1.49969e-05,2.93716e-07,9.80236e-05
75,2.28026,6.60798e-05,3.45699e-05,0.000602984
76,2.31067,-0.000504436,0.000567469,0.0787787
77,2.34107,-0.000292069,0.00284572,2.20892
78,2.37147,-0.00881757,0.00532439,10.9153
79,2.40188,0.0288273,0.00279516,10.9992
80,2.43228,0.0268428,-0.00791267,5.33567
81,2.46268,0.0345384,-0.00272684,2.67369
82,2.49309,0.0342955,-0.00331622,2.07579
83,2.52349,0.0345597,-0.00231941,2.01466
84,2.5539,0.0354503,-0.00237056,2.01502
85,2.5843,0.0365683,-0.00239581,2.02298
86,2.6147,0.0387278,-0.00170667,2.03389
87,2.64511,0.042577,-0.00220029,2.05315
88,2.67551,0.0489777,-0.00196841,2.08141
89,2.70591,0.0607805,-0.00144154,2.11921
90,2.73632,0.0762776,-0.00246685,2.16886
91,2.76672,0.0963538,-0.00257735,2.22133
92,2.79712,0.124069,-0.0055704,2.26651
93,2.82753,0.15606,-0.00873517,2.31021
94,2.85793,0.187251,-0.00846803,2.33353
95,2.88833,0.218556,-0.00878731,2.3412
96,2.91874,0.246167,-0.00888162,2.33446
97,2.94914,0.269088,-0.00985333,2.31977
98,2.97954,0.286093,-0.00992804,2.299
99,3.00995,0.29829,-0.0110339,2.28024
100,3.04035,0.306001,-0.00979762,2.26358
101,3.07075,0.309751,-0.0108699,2.25255
102,3.10116,0.312652,-0.0105003,2.24598
103,3.13156,0.313618,-0.0103263,2.24538
104,3.16197,0.313367,-0.00993065,2.24622
105,3.19237,0.315514,-0.0103346,2.25189
106,3.22277,0.317747,-0.00939498,2.26737
107,3.25318,0.326805,-0.0132002,2.29055
108,3.28358,0.342028,-0.0129657,2.33742
109,3.31398,0.359038,-0.0161759,2.39733
110,3.34439,0.390058,-0.0149866,2.48619
111,3.37479,0.421937,-0.0195552,2.59787
112,3.40519,0.453711,-0.0213244,2.74358
113,3.4356,0.48158,-0.0194457,2.90794
114,3.466,0.503402,-0.0276081,3.07331
115,3.4964,0.514184,-0.0239055,3.23807
116,3.52681,0.517041,-0.0254288,3.38601
117,3.55721,0.524752,-0.0257744,3.51945
118,3.58761,0.526237,-0.0238362,3.63479
119,3.61802,0.523436,-0.0302898,3.72065
120,3.64842,0.527656,-0.0276039,3.79739
121,3.67883,0.529701,-0.0263125,3.84859
122,3.70923,0.525538,-0.0316479,3.87837
123,3.73963,0.529526,-0.0359194,3.89737
124,3.77004,0.530581,-0.0318935,3.90037
125,3.80044,0.530581,-0.031849,3.8924
126,3.83084,0.529871,-0.0346681,3.86882
127,3.86125,0.540653,-0.0380168,3.84664
128,3.89165,0.532341,-0.0402286,3.81473
129,3.92205,0.530038,-0.036137,3.78875
130,3.95246,0.528167,-0.0378132,3.7482
131,3.98286,0.522931,-0.0374998,3.70886
132,4.01326,0.522189,-0.0391571,3.68258
133,4.04367,0.522843,-0.0382479,3.64372
134,4.07407,0.51587,-0.0415356,3.60193
135,4.10447,0.51134,-0.04007,3.57127
136,4.13488,0.511568,-0.0380766,3.53344
137,4.16528,0.50167,-0.0377667,3.51284
138,4.19569,0.502368,-0.0375083,3.47937
139,4.22609,0.504221,-0.0374718,3.44724
140,4.25649,0.500003,-0.0364968,3.42143
141,4.2869,0.50084,-0.0377298,3.39523
142,4.3173,0.502882,-0.038246,3.37145
143,4.3477,0.504537,-0.0330842,3.35949
144,4.37811,0.501993,-0.0339028,3.33963
