,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,1000000.0,6.2239574,1.2764083,4.9475492,-0.23379078,0.85096306,0.99809914,0.74882843,-1.2345679,1.0,1.5166672,2.1005732,2.1075864,0.34184203,0.00056277308,0.055279565,-0.028965439,1.3711206,1.3819504,0.79864981,0.075,1.3380214,0.01,0.0017747773,5.6345096,2.8116203,33.337595,-0.0063568547,-0.1957197,-0.0060666858,0.20037087,0.33103927,1.8003911
1,1001000.0,6.2212892,1.2745299,4.9467593,-0.23060075,0.84971077,0.99942185,0.74578793,-1.2345679,1.0,1.5245192,2.1049383,2.1081072,0.36051205,0.00039386298,-0.055854249,0.01678834,1.3795635,1.3896239,0.79672333,0.075,1.3436135,0.01,0.0017704963,5.6481339,2.7705902,33.337595,-0.010416009,-0.2009064,-0.0038248669,0.20342406,0.69596711,2.6108705
2,1002000.0,6.2099274,1.2857982,4.9241292,-0.23430237,0.85722321,1.0047805,0.7547964,-1.2345679,1.0,1.5325197,2.1109625,2.1123297,0.37426694,0.008448526,-0.0020250318,-0.013896642,1.3858131,1.3969011,0.79818263,0.075,1.3420621,0.01,0.0017737392,5.6378075,2.7837533,33.337595,-0.00060953437,-0.19796811,0.0043587336,0.18886996,-0.41256701,1.1980058
3,1003000.0,6.2156395,1.2722449,4.9433946,-0.23327844,0.84818741,1.0029093,0.74078485,-1.2345679,1.0,1.4862577,2.0824217,2.0683412,0.30801036,-0.0017623505,0.025498337,-0.0019038408,1.3422745,1.3508917,0.79446633,0.075,1.3292523,0.01,0.0017654807,5.6641797,2.7862119,33.337595,-0.0033765585,-0.18836896,4.2354775e-05,0.19234902,-0.24484515,0.086483409
4,1004000.0,6.2225662,1.274027,4.9485392,-0.22607588,0.84937549,0.99973488,0.74500243,-1.2345679,1.0,1.4854571,2.0758756,2.0890882,0.29140755,0.0033380263,0.019332491,-0.010190171,1.3406542,1.3505195,0.79647475,0.075,1.3306892,0.01,0.0017699439,5.6498966,2.8399672,33.337595,0.0035997054,-0.20143447,-0.00057590795,0.19361002,0.9751885,-0.30527422
5,1005000.0,6.2285868,1.283542,4.9450449,-0.23154706,0.85571899,1.0054459,0.75178546,-1.2345679,1.0,1.4886039,2.0664165,2.0849646,0.31443065,0.0033723477,-0.00082204167,-0.019934137,1.3424825,1.3528955,0.80093994,0.075,1.3488817,0.01,0.0017798665,5.6183988,2.8299505,33.337595,-0.0064621606,-0.19159975,0.0016781232,0.20459481,0.71004512,0.57843311
6,1006000.0,6.2307891,1.2882845,4.9425046,-0.22964661,0.85888079,1.0126083,0.75216923,-1.2345679,1.0,1.4393168,2.0467154,2.0383472,0.23288777,-0.0052957791,-0.033009833,0.020206909,1.2931208,1.3026416,0.79079682,0.075,1.3514132,0.01,0.0017573263,5.6904629,2.7723636,33.337595,0.0073444933,-0.19530715,-0.006141357,0.19181836,0.22017844,1.1355816
7,1007000.0,6.2440405,1.2847809,4.9592595,-0.23100195,0.856545,1.0120608,0.74859152,-1.2345679,1.0,1.5077212,2.0980463,2.0876823,0.33743492,-0.007136463,-0.06167887,0.0018242113,1.3622206,1.3711199,0.79243159,0.075,1.3445862,0.01,0.0017609591,5.6787236,2.7698381,33.337595,-0.0018421358,-0.2033938,0.00090064276,0.18724031,-0.66827892,0.40956709
8,1008000.0,6.2451163,1.2998099,4.9453065,-0.22920939,0.86656457,1.0167835,0.76228986,-1.2345679,1.0,1.5506431,2.1301383,2.1341325,0.38765839,0.0012479612,-0.038466312,0.00017557773,1.40248,1.4134044,0.78931403,0.075,1.3363919,0.01,0.0017540312,5.7011529,2.7709964,33.337595,-0.00089931035,-0.20834168,-0.0023501692,0.19643979,0.40653526,0.57940642
9,1009000.0,6.2397022,1.2801097,4.9595925,-0.2278203,0.85343075,1.0078125,0.74626463,-1.2345679,1.0,1.4618695,2.0624149,2.0694552,0.25373827,0.0095011712,-0.0033620463,-0.01777641,1.3168212,1.3258416,0.79478833,0.075,1.3369616,0.01,0.0017661963,5.6618848,2.8023924,33.337595,0.00020629147,-0.17703936,-0.0041382791,0.19958733,1.7227347,0.79240793
10,1010000.0,6.2332895,1.2850203,4.9482691,-0.22670371,0.85670461,1.0066172,0.75264217,-1.2345679,1.0,1.503451,2.0903908,2.090286,0.32967632,-0.0056789879,-0.021569389,0.024313093,1.3571632,1.3675845,0.78791018,0.075,1.3351761,0.01,0.0017509115,5.7113109,2.8025833,33.337595,-0.00091466128,-0.17887842,-0.0021275014,0.20595543,0.63076081,1.5179621
11,1011000.0,6.2307923,1.2876892,4.943103,-0.22863316,0.85848391,1.0129812,0.75123781,-1.2345679,1.0,1.4971532,2.0868142,2.096049,0.30859648,0.018090734,-0.010638245,-0.0047027081,1.3511383,1.3604278,0.79018373,0.075,1.3334626,0.01,0.0017559638,5.6948781,2.7923819,33.337595,-0.0053030587,-0.20329252,0.0022052704,0.19424239,0.96067499,-0.44387434
12,1012000.0,6.2476442,1.2902747,4.9573695,-0.22897693,0.86020761,1.0119656,0.75486387,-1.2345679,1.0,1.5140484,2.0923748,2.1129462,0.33682408,-0.004474942,-0.032747878,0.0043479971,1.3673287,1.37746,0.80071695,0.075,1.331234,0.01,0.001779371,5.6199635,2.7912151,33.337595,-0.0044108182,-0.18303071,-0.00079630197,0.18076476,1.1122802,1.1005741
13,1013000.0,6.237349,1.2858059,4.9515431,-0.23050927,0.85722835,1.0131099,0.74902089,-1.2345679,1.0,1.5109266,2.0965353,2.0841023,0.35214226,-0.0023939113,0.024188098,0.045707177,1.3653426,1.3741838,0.79702358,0.075,1.351707,0.01,0.0017711635,5.6460061,2.8123585,33.337595,-0.0030098453,-0.18519727,0.0055394214,0.20565306,0.74634205,1.2505505
14,1014000.0,6.2363151,1.2834513,4.9528638,-0.22801852,0.85565858,1.0076339,0.75016365,-1.2345679,1.0,1.4685599,2.0645131,2.0764474,0.26471909,-0.002174646,-0.08746466,-0.032902234,1.3227537,1.3325561,0.79355187,0.075,1.3469792,0.01,0.0017634486,5.6707068,2.7836877,33.337595,0.0038492166,-0.19275256,0.0013974845,0.18290974,0.90823373,0.44270415
