,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,1000000.0,11.289509,1.2790562,10.010452,-0.4346487,0.85292264,1.0180267,0.78000113,-9.4674556,8.0,6.6363746,8.9582836,8.9545294,1.9963108,-0.0049945687,-0.12151027,-0.048521769,6.4525903,6.5299737,1.3390925,0.05,1.2340731,0.5,0.22318208,2.2403232,2.8037747,28.679598,-0.019078745,-0.87322812,0.00035460315,1.0027169,4.1864602,3.9555143
1,1001000.0,11.43765,1.3156449,10.122005,-0.38314933,0.87732131,1.048995,0.80149468,-9.4674556,8.0,6.9367321,9.218553,9.2238807,2.3677626,-0.0083540939,0.36205457,-0.045843977,6.7478836,6.8270945,1.2379212,0.05,1.2378884,0.5,0.20632019,2.4234177,2.7766397,28.679598,0.033482432,-0.88824415,-0.11673938,0.8393453,-1.4775642,6.1964706
2,1002000.0,11.584591,1.3874065,10.197185,-0.34283014,0.92517467,1.2127498,0.79795404,-9.4674556,8.0,6.7820774,9.1025107,9.090532,2.1531895,-0.0077971355,-0.43460775,-0.046901325,6.5940631,6.6553246,1.239543,0.05,1.2306013,0.5,0.20659049,2.4202469,2.826035,28.679598,0.051082982,-0.73079793,-0.072841242,0.80244464,0.72414026,7.5830769
3,1003000.0,11.694498,1.4454033,10.249094,-0.34288103,0.96384907,1.2691195,0.82879341,-9.4674556,8.0,6.7611626,9.0640694,9.0889833,2.130435,-0.031694945,-0.21126482,-0.0081760736,6.5658819,6.6285183,1.2185749,0.05,1.2852176,0.5,0.20309581,2.4618922,2.8061237,28.679598,0.021326392,-0.80011616,-0.025330054,0.87180576,-0.52305863,7.1571856
4,1004000.0,11.783331,1.4443374,10.338994,-0.31163772,0.9631383,1.2887907,0.81904132,-9.4674556,8.0,6.7504083,8.9480252,9.0337656,2.2694342,-0.010985718,-0.27407692,-0.061376118,6.5574254,6.615708,1.1723084,0.05,1.3962901,0.5,0.19538473,2.5590536,2.7791924,28.679598,0.058350617,-0.85070715,-0.0078426231,0.88146494,2.2722898,6.2581396
5,1005000.0,11.771905,1.4839857,10.287919,-0.32076558,0.98957727,1.3941886,0.81046537,-9.4674556,8.0,6.8776745,9.0503493,9.1959621,2.3867121,0.01931261,-0.19930263,0.034382544,6.6867123,6.7319583,1.2216638,0.05,1.501725,0.5,0.20361064,2.4556673,2.8151312,28.679598,0.067990433,-0.97893858,-0.012870572,0.97676492,-1.2210542,7.657776
6,1006000.0,11.808336,1.5138512,10.294485,-0.33592002,1.0094927,1.4770497,0.80246672,-9.4674556,8.0,6.7692972,8.9642243,9.1195566,2.2241106,-0.0062911164,-0.24851495,-0.058806866,6.5802196,6.6149207,1.1815363,0.05,1.6156186,0.5,0.19692271,2.5390672,2.7882586,28.679598,0.060125157,-0.70181724,-0.032758996,0.89624156,-1.5235679,6.2170177
7,1007000.0,11.811158,1.5206775,10.290481,-0.34252565,1.0140448,1.4283379,0.83064727,-9.4674556,8.0,6.725176,8.9219333,9.1025598,2.1510348,0.00064942793,-0.30259245,-0.023995787,6.5294585,6.5758907,1.1928035,0.05,1.7706739,0.5,0.19880059,2.5150831,2.8080814,28.679598,0.099003774,-0.83900198,-0.035941603,0.73152539,0.017096525,2.4757024
8,1008000.0,11.886765,1.544275,10.34249,-0.30840245,1.0297805,1.4547422,0.84165642,-9.4674556,8.0,6.7744812,8.9428956,9.0915626,2.2889854,-0.014400298,-0.31579079,0.11265151,6.5761697,6.6224362,1.173509,0.05,1.8539714,0.5,0.19558484,2.5564354,2.825783,28.679598,0.084309784,-0.75516757,-0.078162993,0.90860922,1.8446589,7.0555512
9,1009000.0,11.890438,1.5596509,10.330788,-0.30141337,1.0400337,1.4856568,0.8427484,-9.4674556,8.0,6.5774232,8.7224371,8.972645,2.0371876,0.014831225,-0.30497957,0.059643994,6.3788545,6.4221471,1.1805959,0.05,1.9019299,0.5,0.19676599,2.5410896,2.8025194,28.679598,0.066533055,-0.99674616,-0.028502878,0.9483873,0.99554905,1.0739389
